<S> <S>+BSTag
"İki	<unk>
gün	gün <n> <3s>
gün	gün <n> <3p>
yanlış!"	yanlış <adj> <Djn_0> <n>
yıl	yıl <n> <3s>
yıl	yıl <n> <3p>
yıl	yıl <v> <t_imp> <2s>
yıl	yıl <v> <t_imp> <3p>
kalmasıdır."	kalma <adj> <Djn_0> <n> <p3s> <3p> <dir>
kalmasıdır."	kalma <adj> <Djn_0> <n> <p3s> <dir> <3p>
kalmasıdır."	kal <v> <D_mA> <n> <p3s> <3s> <dir>
kalmasıdır."	kal <v> <D_mA> <n> <p3s> <3p> <dir>
kalmasıdır."	kal <v> <D_mA> <n> <p3s> <dir> <3p>
kalmasıdır."	kal <v> <vn_ma> <p3s> <3s> <dir>
kalmasıdır."	kal <v> <vn_ma> <p3s> <3p> <dir>
kalmasıdır."	kal <v> <vn_ma> <p3s> <dir> <3p>
"Benimki	benimki <adj> <Djn_0> <n>
"Benimki	benimki <adj> <Djn_0> <n> <3s>
"Benimki	benimki <adj> <Djn_0> <n> <3p>
"Benimki	benimki <prn>
"Benimki	benimki <prn> <3s>
"Benimki	benimki <prn> <3p>
de	de <v> <t_imp> <2s>
de	de <v> <t_imp> <3p>
öyle,"	öyle <adj> <Djn_0> <n>
öyle,"	öyle <adj> <Djn_0> <n> <3s>
öyle,"	öyle <adj> <Djn_0> <n> <3p>
öyle,"	öyle <adv>
öyle,"	öyle <adv> <Dan_0> <n>
öyle,"	öyle <adv> <Dan_0> <n> <3s>
öyle,"	öyle <adv> <Dan_0> <n> <3p>
öyle,"	öyle <ij>
dedi	de <v> <t_past> <3p>
Şapkacı.	şapka <n> <D_CI> <adj> <Djn_0> <n>
Şapkacı.	şapka <n> <D_CI> <adj> <Djn_0> <n> <3s>
Şapkacı.	şapka <n> <D_CI> <adj> <Djn_0> <n> <3p>
Şapkacı.	şapka <n> <D_CI> <n>
Şapkacı.	şapka <n> <D_CI> <n> <3s>
Şapkacı.	şapka <n> <D_CI> <n> <3p>
</S> </S>+ESTag
<S> <S>+BSTag
Alice	ali <n> <D_CA> <adj> <Djn_0> <n>
Alice	ali <n> <D_CA> <adj> <Djn_0> <n> <3s>
Alice	ali <n> <D_CA> <adj> <Djn_0> <n> <3p>
Alice	ali <n> <D_CA> <adv>
Alice	ali <n> <D_CA> <adv> <Dan_0> <n>
Alice	ali <n> <D_CA> <adv> <Dan_0> <n> <3s>
Alice	ali <n> <D_CA> <adv> <Dan_0> <n> <3p>
Alice	ali <n> <D_CA> <n>
Alice	ali <n> <D_CA> <n> <3s>
Alice	ali <n> <D_CA> <n> <3p>
korkunç	korkunç <n> <3s>
korkunç	korkunç <n> <3p>
derecede	derece <n> <loc> <3s>
derecede	derece <n> <loc> <3p>
derecede	dere <n> <D_CA> <adj> <Djn_0> <n> <loc>
derecede	dere <n> <D_CA> <adj> <Djn_0> <n> <loc> <3s>
derecede	dere <n> <D_CA> <adj> <Djn_0> <n> <loc> <3p>
derecede	dere <n> <D_CA> <adv> <Dan_0> <n> <loc>
derecede	dere <n> <D_CA> <adv> <Dan_0> <n> <loc> <3s>
derecede	dere <n> <D_CA> <adv> <Dan_0> <n> <loc> <3p>
derecede	dere <n> <D_CA> <n> <loc>
derecede	dere <n> <D_CA> <n> <loc> <3s>
derecede	dere <n> <D_CA> <n> <loc> <3p>
şaşırmıştı.	şaşır <v> <t_narr> <cpl_di> <3p>
şaşırmıştı.	şaşır <v> <t_narr> <3p> <cpl_di>
şaşırmıştı.	şaş <v> <caus> <t_narr> <cpl_di> <3s>
şaşırmıştı.	şaş <v> <caus> <t_narr> <cpl_di> <3p>
şaşırmıştı.	şaş <v> <caus> <t_narr> <3p> <cpl_di>
</S> </S>+ESTag
<S> <S>+BSTag
Şapkacı’nın	<unk>
sözlerinin	söz <n> <pl> <p2s> <gen> <3s>
sözlerinin	söz <n> <pl> <p2s> <gen> <3p>
sözlerinin	söz <n> <pl> <p3s> <gen>
sözlerinin	söz <n> <pl> <p3s> <gen> <3s>
sözlerinin	söz <n> <pl> <p3s> <gen> <3p>
sözlerinin	söz <n> <p3p> <gen>
sözlerinin	söz <n> <p3p> <gen> <3s>
sözlerinin	söz <n> <p3p> <gen> <3p>
hiçbir	hiçbir <adj> <Djn_0> <n>
hiçbir	hiçbir <adj> <Djn_0> <n> <3s>
hiçbir	hiçbir <adj> <Djn_0> <n> <3p>
hiçbir	hiçbir <det>
anlamı	anlam <n> <p3s> <3s>
anlamı	anlam <n> <p3s> <3p>
anlamı	anlam <n> <acc>
anlamı	anlam <n> <acc> <3s>
anlamı	anlam <n> <acc> <3p>
yokmuş	yok <adj> <Djn_0> <n> <cpl_mis> <3p>
yokmuş	yok <adj> <Djn_0> <n> <3p> <cpl_mis>
yokmuş	yok <adv> <Dan_0> <n> <cpl_mis> <3s>
yokmuş	yok <adv> <Dan_0> <n> <cpl_mis> <3p>
yokmuş	yok <adv> <Dan_0> <n> <3p> <cpl_mis>
yokmuş	yok <nexist> <cpl_mis> <3s>
yokmuş	yok <nexist> <cpl_mis> <3p>
yokmuş	yok <nexist> <3p> <cpl_mis>
gibi	gibi <cnjsub>
görünüyordu,	görün <v> <t_cont> <cpl_di> <3p>
görünüyordu,	görün <v> <t_cont> <3p> <cpl_di>
yine	yine <adv> <Dan_0> <n>
yine	yine <adv> <Dan_0> <n> <3s>
yine	yine <adv> <Dan_0> <n> <3p>
de	de <v> <t_imp> <2s>
de	de <v> <t_imp> <3p>
kesinlikle	kesin <adj> <D_lIK> <n> <D_lA> <v> <t_imp> <3p>
kesinlikle	kesin <adj> <D_lIK> <n> <ins>
kesinlikle	kesin <adj> <D_lIK> <n> <ins> <3s>
kesinlikle	kesin <adj> <D_lIK> <n> <ins> <3p>
kesinlikle	kesin <adj> <Djn_0> <n> <D_lIK> <n> <D_lA> <v> <t_imp> <2s>
kesinlikle	kesin <adj> <Djn_0> <n> <D_lIK> <n> <D_lA> <v> <t_imp> <3p>
kesinlikle	kesin <adj> <Djn_0> <n> <D_lIK> <n> <ins>
kesinlikle	kesin <adj> <Djn_0> <n> <D_lIK> <n> <ins> <3s>
kesinlikle	kesin <adj> <Djn_0> <n> <D_lIK> <n> <ins> <3p>
İngilizceydi.	<unk>
</S> </S>+ESTag
<S> <S>+BSTag
"Sizi	siz <prn> <pers> <p3s> <3s>
"Sizi	siz <prn> <pers> <p3s> <3p>
"Sizi	siz <prn> <pers> <acc>
"Sizi	siz <prn> <pers> <acc> <3s>
"Sizi	siz <prn> <pers> <acc> <3p>
pek	pek <adj> <Djn_0> <n>
pek	pek <adj> <Djn_0> <n> <3s>
pek	pek <adj> <Djn_0> <n> <3p>
pek	pek <adv>
pek	pek <adv> <Dan_0> <n>
pek	pek <adv> <Dan_0> <n> <3s>
pek	pek <adv> <Dan_0> <n> <3p>
anlamıyorum,"	an <n> <D_lA> <v> <neg> <t_cont> <1s>
dedi,	de <v> <t_past> <3p>
olabildiğince	olabildiğince <adv> <Dan_0> <n>
olabildiğince	olabildiğince <adv> <Dan_0> <n> <3s>
olabildiğince	olabildiğince <adv> <Dan_0> <n> <3p>
kibarca.	kibar <adj> <D_CA> <adj> <Djn_0> <n>
kibarca.	kibar <adj> <D_CA> <adj> <Djn_0> <n> <3s>
kibarca.	kibar <adj> <D_CA> <adj> <Djn_0> <n> <3p>
kibarca.	kibar <adj> <Djn_0> <n> <D_CA> <adj>
kibarca.	kibar <adj> <Djn_0> <n> <D_CA> <adj> <Djn_0> <n>
kibarca.	kibar <adj> <Djn_0> <n> <D_CA> <adj> <Djn_0> <n> <3s>
kibarca.	kibar <adj> <Djn_0> <n> <D_CA> <adj> <Djn_0> <n> <3p>
kibarca.	kibar <adj> <Djn_0> <n> <D_CA> <adv>
kibarca.	kibar <adj> <Djn_0> <n> <D_CA> <adv> <Dan_0> <n>
kibarca.	kibar <adj> <Djn_0> <n> <D_CA> <adv> <Dan_0> <n> <3s>
kibarca.	kibar <adj> <Djn_0> <n> <D_CA> <adv> <Dan_0> <n> <3p>
kibarca.	kibar <adj> <Djn_0> <n> <D_CA> <n>
kibarca.	kibar <adj> <Djn_0> <n> <D_CA> <n> <3s>
kibarca.	kibar <adj> <Djn_0> <n> <D_CA> <n> <3p>
kibarca.	kibar <adj> <Djn_0> <n> <ca>
</S> </S>+ESTag
<S> <S>+BSTag
"Uyku	uyku <n> <3s>
"Uyku	uyku <n> <3p>
Faresi	fare <n> <p3s> <3s>
Faresi	fare <n> <p3s> <3p>
yine	yine <adv> <Dan_0> <n>
yine	yine <adv> <Dan_0> <n> <3s>
yine	yine <adv> <Dan_0> <n> <3p>
uyuyor,"	uyu <v> <t_cont> <3p>
uyuyor,"	uyu <v> <cv_iyor>
uyuyor,"	uy <v> <t_cont> <3s>
uyuyor,"	uy <v> <t_cont> <3p>
uyuyor,"	uy <v> <cv_iyor>
dedi	de <v> <t_past> <3p>
Şapkacı	şapka <n> <D_CI> <adj> <Djn_0> <n>
Şapkacı	şapka <n> <D_CI> <adj> <Djn_0> <n> <3s>
Şapkacı	şapka <n> <D_CI> <adj> <Djn_0> <n> <3p>
Şapkacı	şapka <n> <D_CI> <n>
Şapkacı	şapka <n> <D_CI> <n> <3s>
Şapkacı	şapka <n> <D_CI> <n> <3p>
ve	ve <cnjadv>
burnunun	burun <n> <p2s> <gen> <3s>
burnunun	burun <n> <p2s> <gen> <3p>
burnunun	burun <n> <p3s> <gen>
burnunun	burun <n> <p3s> <gen> <3s>
burnunun	burun <n> <p3s> <gen> <3p>
üzerine	üzeri <n> <p2s> <dat>
üzerine	üzeri <n> <p2s> <dat> <3s>
üzerine	üzeri <n> <p2s> <dat> <3p>
üzerine	üzer <n> <p2s> <dat>
üzerine	üzer <n> <p2s> <dat> <3s>
üzerine	üzer <n> <p2s> <dat> <3p>
üzerine	üzer <n> <p3s> <dat>
üzerine	üzer <n> <p3s> <dat> <3s>
üzerine	üzer <n> <p3s> <dat> <3p>
biraz	biraz <adj> <Djn_0> <n>
biraz	biraz <adj> <Djn_0> <n> <3s>
biraz	biraz <adj> <Djn_0> <n> <3p>
biraz	biraz <adv>
biraz	biraz <adv> <Dan_0> <n>
biraz	biraz <adv> <Dan_0> <n> <3s>
biraz	biraz <adv> <Dan_0> <n> <3p>
biraz	biraz <det>
sıcak	sıcak <adj> <Djn_0> <n>
sıcak	sıcak <adj> <Djn_0> <n> <3s>
sıcak	sıcak <adj> <Djn_0> <n> <3p>
çay	çay <n> <3s>
çay	çay <n> <3p>
döktü.	dök <v> <t_past> <3p>
</S> </S>+ESTag
<S> <S>+BSTag
Fındıkfaresi	fındıkfare <n> <p3s>
Fındıkfaresi	fındıkfare <n> <p3s> <3s>
Fındıkfaresi	fındıkfare <n> <p3s> <3p>
sabırsızca	sabır <n> <Dnn_siz> <adj> <Djn_0> <n> <D_CA> <adj>
sabırsızca	sabır <n> <Dnn_siz> <adj> <Djn_0> <n> <D_CA> <adv>
sabırsızca	sabır <n> <Dnn_siz> <adj> <Djn_0> <n> <ca>
sabırsızca	sabır <n> <Dnn_siz> <adv> <Dan_0> <n> <D_CA> <adj>
sabırsızca	sabır <n> <Dnn_siz> <adv> <Dan_0> <n> <D_CA> <adv>
sabırsızca	sabır <n> <Dnn_siz> <adv> <Dan_0> <n> <ca>
başını	baş <n> <p2s> <acc> <3s>
başını	baş <n> <p2s> <acc> <3p>
başını	baş <n> <p3s> <acc>
başını	baş <n> <p3s> <acc> <3s>
başını	baş <n> <p3s> <acc> <3p>
salladı	salla <v> <t_past> <3p>
salladı	sal <n> <D_lA> <v> <t_past> <3s>
salladı	sal <n> <D_lA> <v> <t_past> <3p>
ve	ve <cnjadv>
gözlerini	göz <n> <pl> <p2s> <acc> <3s>
gözlerini	göz <n> <pl> <p2s> <acc> <3p>
gözlerini	göz <n> <pl> <p3s> <acc>
gözlerini	göz <n> <pl> <p3s> <acc> <3s>
gözlerini	göz <n> <pl> <p3s> <acc> <3p>
gözlerini	göz <n> <p3p> <acc>
gözlerini	göz <n> <p3p> <acc> <3s>
gözlerini	göz <n> <p3p> <acc> <3p>
açmadan,	açma <adj> <Djn_0> <n> <abl> <3s>
açmadan,	açma <adj> <Djn_0> <n> <abl> <3p>
açmadan,	açma <n> <abl>
açmadan,	açma <n> <abl> <3s>
açmadan,	açma <n> <abl> <3p>
açmadan,	aç <v> <D_mA> <n> <abl>
açmadan,	aç <v> <D_mA> <n> <abl> <3s>
açmadan,	aç <v> <D_mA> <n> <abl> <3p>
açmadan,	aç <v> <neg> <cv_dan>
açmadan,	aç <v> <vn_ma> <abl>
açmadan,	aç <v> <vn_ma> <abl> <3s>
açmadan,	aç <v> <vn_ma> <abl> <3p>
“Elbette,	<unk>
elbette;	elbette <adv> <Dan_0> <n>
elbette;	elbette <adv> <Dan_0> <n> <3s>
elbette;	elbette <adv> <Dan_0> <n> <3p>
elbette;	elbet <adv> <Dan_0> <n> <loc>
elbette;	elbet <adv> <Dan_0> <n> <loc> <3s>
elbette;	elbet <adv> <Dan_0> <n> <loc> <3p>
tam	tam <adj> <Djn_0> <n>
tam	tam <adj> <Djn_0> <n> <3s>
tam	tam <adj> <Djn_0> <n> <3p>
da	<unk>
benim	ben <prn> <pers> <p1s>
benim	ben <prn> <pers> <p1s> <3s>
benim	ben <prn> <pers> <p1s> <3p>
söyleyecek	söyle <v> <t_fut> <3p>
söyleyecek	söyle <v> <vn_acak>
söyleyecek	söyle <v> <vn_acak> <3s>
söyleyecek	söyle <v> <vn_acak> <3p>
söyleyecek	söyle <v> <part_acak>
söyleyecek	söyle <v> <part_acak> <3s>
söyleyecek	söyle <v> <part_acak> <3p>
söyleyecek	söyle <v> <cv_acak>
söyleyecek	söyle <v> <cv_ecek>
olduğum	ol <v> <vn_dik> <p1s>
olduğum	ol <v> <vn_dik> <p1s> <3s>
olduğum	ol <v> <vn_dik> <p1s> <3p>
olduğum	ol <v> <part_dik> <1s>
olduğum	ol <v> <part_dik> <p1s>
olduğum	ol <v> <part_dik> <p1s> <3s>
olduğum	ol <v> <part_dik> <p1s> <3p>
şey,”	<unk>
dedi.	de <v> <t_past> <3p>
</S> </S>+ESTag
<S> <S>+BSTag
"Bilmeceyi	bilmece <n> <acc> <3s>
"Bilmeceyi	bilmece <n> <acc> <3p>
"Bilmeceyi	bil <v> <D_mA> <n> <D_CA> <adj> <Djn_0> <n> <acc>
"Bilmeceyi	bil <v> <D_mA> <n> <D_CA> <adj> <Djn_0> <n> <acc> <3s>
"Bilmeceyi	bil <v> <D_mA> <n> <D_CA> <adj> <Djn_0> <n> <acc> <3p>
"Bilmeceyi	bil <v> <D_mA> <n> <D_CA> <adv> <Dan_0> <n> <acc>
"Bilmeceyi	bil <v> <D_mA> <n> <D_CA> <adv> <Dan_0> <n> <acc> <3s>
"Bilmeceyi	bil <v> <D_mA> <n> <D_CA> <adv> <Dan_0> <n> <acc> <3p>
"Bilmeceyi	bil <v> <D_mA> <n> <D_CA> <n> <acc>
"Bilmeceyi	bil <v> <D_mA> <n> <D_CA> <n> <acc> <3s>
"Bilmeceyi	bil <v> <D_mA> <n> <D_CA> <n> <acc> <3p>
tahmin	tahmin <n> <3s>
tahmin	tahmin <n> <3p>
ettin	et <v> <t_past> <2s>
mi?"	<unk>
dedi	de <v> <t_past> <3p>
Şapkacı,	şapka <n> <D_CI> <adj> <Djn_0> <n>
Şapkacı,	şapka <n> <D_CI> <adj> <Djn_0> <n> <3s>
Şapkacı,	şapka <n> <D_CI> <adj> <Djn_0> <n> <3p>
Şapkacı,	şapka <n> <D_CI> <n>
Şapkacı,	şapka <n> <D_CI> <n> <3s>
Şapkacı,	şapka <n> <D_CI> <n> <3p>
tekrar	tekrar <adv> <Dan_0> <n>
tekrar	tekrar <adv> <Dan_0> <n> <3s>
tekrar	tekrar <adv> <Dan_0> <n> <3p>
tekrar	tekrar <n>
tekrar	tekrar <n> <3s>
tekrar	tekrar <n> <3p>
Alice'e	<unk>
dönerek.	<unk>
</S> </S>+ESTag
<S> <S>+BSTag
"Hayır,	hayır <adv> <Dan_0> <n>
"Hayır,	hayır <adv> <Dan_0> <n> <3s>
"Hayır,	hayır <adv> <Dan_0> <n> <3p>
"Hayır,	hayır <n>
"Hayır,	hayır <n> <3s>
"Hayır,	hayır <n> <3p>
pes	pes <n> <3s>
pes	pes <n> <3p>
ediyorum,"	<unk>
diye	de <v> <t_opt> <3p>
diye	diye <cnjsub>
yanıtladı	yanıtla <v> <t_past> <3p>
yanıtladı	yanıt <n> <D_lA> <v> <t_past> <3s>
yanıtladı	yanıt <n> <D_lA> <v> <t_past> <3p>
Alice:	ali <n> <D_CA> <adj> <Djn_0> <n>
Alice:	ali <n> <D_CA> <adj> <Djn_0> <n> <3s>
Alice:	ali <n> <D_CA> <adj> <Djn_0> <n> <3p>
Alice:	ali <n> <D_CA> <adv>
Alice:	ali <n> <D_CA> <adv> <Dan_0> <n>
Alice:	ali <n> <D_CA> <adv> <Dan_0> <n> <3s>
Alice:	ali <n> <D_CA> <adv> <Dan_0> <n> <3p>
Alice:	ali <n> <D_CA> <n>
Alice:	ali <n> <D_CA> <n> <3s>
Alice:	ali <n> <D_CA> <n> <3p>
"cevap	cevap <n> <3s>
"cevap	cevap <n> <3p>
ne?"	ne <prn> <qst> <3s>
ne?"	ne <prn> <qst> <3p>
ne?"	ne <cnjcoo>
"En	en <adv> <Dan_0> <n>
"En	en <adv> <Dan_0> <n> <3s>
"En	en <adv> <Dan_0> <n> <3p>
"En	en <n>
"En	en <n> <3s>
"En	en <n> <3p>
ufak	ufak <adj> <Djn_0> <n>
ufak	ufak <adj> <Djn_0> <n> <3s>
ufak	ufak <adj> <Djn_0> <n> <3p>
bir	bir <adj> <Djn_0> <n>
bir	bir <adj> <Djn_0> <n> <3s>
bir	bir <adj> <Djn_0> <n> <3p>
bir	bir <num>
bir	bir <num> <Dmn_0> <n>
bir	bir <num> <Dmn_0> <n> <3s>
bir	bir <num> <Dmn_0> <n> <3p>
bir	bir <det>
fikrim	fikri <n> <p1s> <3s>
fikrim	fikri <n> <p1s> <3p>
fikrim	fikir <n> <1s>
fikrim	fikir <n> <p1s>
fikrim	fikir <n> <p1s> <3s>
fikrim	fikir <n> <p1s> <3p>
yok,"	yok <adj> <Djn_0> <n>
yok,"	yok <adj> <Djn_0> <n> <3s>
yok,"	yok <adj> <Djn_0> <n> <3p>
yok,"	yok <adv>
yok,"	yok <adv> <Dan_0> <n>
yok,"	yok <adv> <Dan_0> <n> <3s>
yok,"	yok <adv> <Dan_0> <n> <3p>
yok,"	yok <cnjadv>
yok,"	yok <nexist> <3s>
yok,"	yok <nexist> <3p>
dedi	de <v> <t_past> <3p>
Şapkacı.	şapka <n> <D_CI> <adj> <Djn_0> <n>
Şapkacı.	şapka <n> <D_CI> <adj> <Djn_0> <n> <3s>
Şapkacı.	şapka <n> <D_CI> <adj> <Djn_0> <n> <3p>
Şapkacı.	şapka <n> <D_CI> <n>
Şapkacı.	şapka <n> <D_CI> <n> <3s>
Şapkacı.	şapka <n> <D_CI> <n> <3p>
</S> </S>+ESTag
<S> <S>+BSTag
"Ben	ben <prn> <pers> <3s>
"Ben	ben <prn> <pers> <3p>
de,"	de <v> <t_imp> <2s>
de,"	de <v> <t_imp> <3p>
dedi	de <v> <t_past> <3p>
Mart	mart <n> <3s>
Mart	mart <n> <3p>
Tavşanı.	tavşan <n> <p3s> <3s>
Tavşanı.	tavşan <n> <p3s> <3p>
Tavşanı.	tavşan <n> <acc>
Tavşanı.	tavşan <n> <acc> <3s>
Tavşanı.	tavşan <n> <acc> <3p>
</S> </S>+ESTag
<S> <S>+BSTag
Alice	ali <n> <D_CA> <adj> <Djn_0> <n>
Alice	ali <n> <D_CA> <adj> <Djn_0> <n> <3s>
Alice	ali <n> <D_CA> <adj> <Djn_0> <n> <3p>
Alice	ali <n> <D_CA> <adv>
Alice	ali <n> <D_CA> <adv> <Dan_0> <n>
Alice	ali <n> <D_CA> <adv> <Dan_0> <n> <3s>
Alice	ali <n> <D_CA> <adv> <Dan_0> <n> <3p>
Alice	ali <n> <D_CA> <n>
Alice	ali <n> <D_CA> <n> <3s>
Alice	ali <n> <D_CA> <n> <3p>
bıkarak	<unk>
iç	iç <adj> <Djn_0> <n>
iç	iç <adj> <Djn_0> <n> <3s>
iç	iç <adj> <Djn_0> <n> <3p>
iç	iç <n>
iç	iç <n> <3s>
iç	iç <n> <3p>
iç	iç <v> <t_imp> <2s>
iç	iç <v> <t_imp> <3p>
çekti.	çek <n> <cpl_di> <3p>
çekti.	çek <n> <3p> <cpl_di>
çekti.	çek <v> <t_past> <3s>
çekti.	çek <v> <t_past> <3p>
</S> </S>+ESTag
<S> <S>+BSTag
"Zamanla	zamanla <v> <t_imp> <3p>
"Zamanla	zaman <n> <D_lA> <v> <t_imp> <2s>
"Zamanla	zaman <n> <D_lA> <v> <t_imp> <3p>
"Zamanla	zaman <n> <ins>
"Zamanla	zaman <n> <ins> <3s>
"Zamanla	zaman <n> <ins> <3p>
daha	daha <adv> <Dan_0> <n>
daha	daha <adv> <Dan_0> <n> <3s>
daha	daha <adv> <Dan_0> <n> <3p>
daha	daha <n>
daha	daha <n> <3s>
daha	daha <n> <3p>
iyi	iyi <adj> <Djn_0> <n>
iyi	iyi <adj> <Djn_0> <n> <3s>
iyi	iyi <adj> <Djn_0> <n> <3p>
iyi	iyi <adv>
iyi	iyi <adv> <Dan_0> <n>
iyi	iyi <adv> <Dan_0> <n> <3s>
iyi	iyi <adv> <Dan_0> <n> <3p>
bir	bir <adj> <Djn_0> <n>
bir	bir <adj> <Djn_0> <n> <3s>
bir	bir <adj> <Djn_0> <n> <3p>
bir	bir <num>
bir	bir <num> <Dmn_0> <n>
bir	bir <num> <Dmn_0> <n> <3s>
bir	bir <num> <Dmn_0> <n> <3p>
bir	bir <det>
şey	şey <n> <3s>
şey	şey <n> <3p>
yapabilirsin	<unk>
diye	de <v> <t_opt> <3p>
diye	diye <cnjsub>
düşünüyorum,"	<unk>
dedi,	de <v> <t_past> <3p>
"cevapları	cevap <n> <pl> <p3s> <3s>
"cevapları	cevap <n> <pl> <p3s> <3p>
"cevapları	cevap <n> <pl> <acc>
"cevapları	cevap <n> <pl> <acc> <3s>
"cevapları	cevap <n> <pl> <acc> <3p>
"cevapları	cevap <n> <p3p>
"cevapları	cevap <n> <p3p> <3s>
"cevapları	cevap <n> <p3p> <3p>
olmayan	ol <v> <neg> <part_yan> <3s>
olmayan	ol <v> <neg> <part_yan> <3p>
bilmeceler	bilmece <n> <D_lA> <v> <t_aor> <3p>
bilmeceler	bilmece <n> <3p>
bilmeceler	bilmece <n> <pl>
bilmeceler	bilmece <n> <pl> <3s>
bilmeceler	bilmece <n> <pl> <3p>
bilmeceler	bil <v> <D_mA> <n> <D_CA> <adj> <D_lA> <v> <t_aor> <3s>
bilmeceler	bil <v> <D_mA> <n> <D_CA> <adj> <D_lA> <v> <t_aor> <3p>
bilmeceler	bil <v> <D_mA> <n> <D_CA> <adj> <Djn_0> <n> <D_lA> <v> <t_aor> <3s>
bilmeceler	bil <v> <D_mA> <n> <D_CA> <adj> <Djn_0> <n> <D_lA> <v> <t_aor> <3p>
bilmeceler	bil <v> <D_mA> <n> <D_CA> <adj> <Djn_0> <n> <3p>
bilmeceler	bil <v> <D_mA> <n> <D_CA> <adj> <Djn_0> <n> <pl>
bilmeceler	bil <v> <D_mA> <n> <D_CA> <adj> <Djn_0> <n> <pl> <3s>
bilmeceler	bil <v> <D_mA> <n> <D_CA> <adj> <Djn_0> <n> <pl> <3p>
bilmeceler	bil <v> <D_mA> <n> <D_CA> <adv> <Dan_0> <n> <D_lA> <v> <t_aor> <3s>
bilmeceler	bil <v> <D_mA> <n> <D_CA> <adv> <Dan_0> <n> <D_lA> <v> <t_aor> <3p>
bilmeceler	bil <v> <D_mA> <n> <D_CA> <adv> <Dan_0> <n> <3p>
bilmeceler	bil <v> <D_mA> <n> <D_CA> <adv> <Dan_0> <n> <pl>
bilmeceler	bil <v> <D_mA> <n> <D_CA> <adv> <Dan_0> <n> <pl> <3s>
bilmeceler	bil <v> <D_mA> <n> <D_CA> <adv> <Dan_0> <n> <pl> <3p>
bilmeceler	bil <v> <D_mA> <n> <D_CA> <n> <D_lA> <v> <t_aor> <3s>
bilmeceler	bil <v> <D_mA> <n> <D_CA> <n> <D_lA> <v> <t_aor> <3p>
bilmeceler	bil <v> <D_mA> <n> <D_CA> <n> <3p>
bilmeceler	bil <v> <D_mA> <n> <D_CA> <n> <pl>
bilmeceler	bil <v> <D_mA> <n> <D_CA> <n> <pl> <3s>
bilmeceler	bil <v> <D_mA> <n> <D_CA> <n> <pl> <3p>
sormak	sor <v> <vn_mak> <3s>
sormak	sor <v> <vn_mak> <3p>
sormak	sor <v> <vinf>
sormak	sor <v> <cv_mak>
için	için <cnjcoo>
için	iç <adj> <Djn_0> <n> <p2s>
için	iç <adj> <Djn_0> <n> <p2s> <3s>
için	iç <adj> <Djn_0> <n> <p2s> <3p>
için	iç <adj> <Djn_0> <n> <gen>
için	iç <adj> <Djn_0> <n> <gen> <3s>
için	iç <adj> <Djn_0> <n> <gen> <3p>
için	iç <n> <p2s>
için	iç <n> <p2s> <3s>
için	iç <n> <p2s> <3p>
için	iç <n> <gen>
için	iç <n> <gen> <3s>
için	iç <n> <gen> <3p>
için	iç <v> <t_imp> <2p>
harcamak	harca <v> <vn_mak> <3s>
harcamak	harca <v> <vn_mak> <3p>
harcamak	harca <v> <vinf>
harcamak	harca <v> <cv_mak>
yerine."	yerin <v> <t_opt> <3p>
yerine."	yer <n> <p2s> <dat>
yerine."	yer <n> <p2s> <dat> <3s>
yerine."	yer <n> <p2s> <dat> <3p>
yerine."	yer <n> <p3s> <dat>
yerine."	yer <n> <p3s> <dat> <3s>
yerine."	yer <n> <p3s> <dat> <3p>
"Zaman'ı	zaman <n> <p3s> <3s>
"Zaman'ı	zaman <n> <p3s> <3p>
"Zaman'ı	zaman <n> <acc>
"Zaman'ı	zaman <n> <acc> <3s>
"Zaman'ı	zaman <n> <acc> <3p>
benim	ben <prn> <pers> <p1s>
benim	ben <prn> <pers> <p1s> <3s>
benim	ben <prn> <pers> <p1s> <3p>
kadar	<unk>
iyi	iyi <adj> <Djn_0> <n>
iyi	iyi <adj> <Djn_0> <n> <3s>
iyi	iyi <adj> <Djn_0> <n> <3p>
iyi	iyi <adv>
iyi	iyi <adv> <Dan_0> <n>
iyi	iyi <adv> <Dan_0> <n> <3s>
iyi	iyi <adv> <Dan_0> <n> <3p>
tanısaydın,"	<unk>
dedi	de <v> <t_past> <3p>
Şapkacı,	şapka <n> <D_CI> <adj> <Djn_0> <n>
Şapkacı,	şapka <n> <D_CI> <adj> <Djn_0> <n> <3s>
Şapkacı,	şapka <n> <D_CI> <adj> <Djn_0> <n> <3p>
Şapkacı,	şapka <n> <D_CI> <n>
Şapkacı,	şapka <n> <D_CI> <n> <3s>
Şapkacı,	şapka <n> <D_CI> <n> <3p>
"onu	on <n> <p3s> <3s>
"onu	on <n> <p3s> <3p>
"onu	on <n> <acc>
"onu	on <n> <acc> <3s>
"onu	on <n> <acc> <3p>
"onu	on <num> <Dmn_0> <n> <p3s>
"onu	on <num> <Dmn_0> <n> <p3s> <3s>
"onu	on <num> <Dmn_0> <n> <p3s> <3p>
"onu	on <num> <Dmn_0> <n> <acc>
"onu	on <num> <Dmn_0> <n> <acc> <3s>
"onu	on <num> <Dmn_0> <n> <acc> <3p>
"onu	o <prn> <pers> <p3s>
"onu	o <prn> <pers> <p3s> <3s>
"onu	o <prn> <pers> <p3s> <3p>
"onu	o <prn> <pers> <acc>
"onu	o <prn> <pers> <acc> <3s>
