<S> <S>+BSTag
"Bugün	bugün <adv> <Dan_0> <n>
"Bugün	bugün <adv> <Dan_0> <n> <3s>
için	iç <adj> <Djn_0> <n> <gen> <3s>
için	iç <adj> <Djn_0> <n> <gen> <3p>
için	iç <n> <p2s>
için	iç <n> <p2s> <3s>
için	iç <n> <p2s> <3p>
için	iç <n> <gen>
için	iç <n> <gen> <3s>
için	iç <n> <gen> <3p>
için	iç <v> <t_imp> <2p>
deli	deli <n> <3s>
deli	deli <n> <3p>
olmayacaken	<unk>
azından	azı <n> <p2s> <abl> <3s>
azından	azı <n> <p2s> <abl> <3p>
azından	az <adj> <Djn_0> <n> <p2s> <abl>
azından	az <adj> <Djn_0> <n> <p2s> <abl> <3s>
azından	az <adj> <Djn_0> <n> <p2s> <abl> <3p>
azından	az <adj> <Djn_0> <n> <p3s> <abl>
azından	az <adj> <Djn_0> <n> <p3s> <abl> <3s>
azından	az <adj> <Djn_0> <n> <p3s> <abl> <3p>
azından	az <adv> <Dan_0> <n> <p2s> <abl>
azından	az <adv> <Dan_0> <n> <p2s> <abl> <3s>
azından	az <adv> <Dan_0> <n> <p2s> <abl> <3p>
azından	az <adv> <Dan_0> <n> <p3s> <abl>
azından	az <adv> <Dan_0> <n> <p3s> <abl> <3s>
azından	az <adv> <Dan_0> <n> <p3s> <abl> <3p>
Mart'taki	mart <n> <loc> <ki> <3s>
Mart'taki	mart <n> <loc> <ki> <3p>
kadar	<unk>
deli	deli <n> <3s>
deli	deli <n> <3p>
olmayacak."	ol <v> <neg> <t_fut> <3p>
olmayacak."	ol <v> <neg> <vn_acak>
olmayacak."	ol <v> <neg> <vn_acak> <3s>
olmayacak."	ol <v> <neg> <vn_acak> <3p>
olmayacak."	ol <v> <neg> <part_acak>
olmayacak."	ol <v> <neg> <part_acak> <3s>
olmayacak."	ol <v> <neg> <part_acak> <3p>
olmayacak."	ol <v> <neg> <cv_acak>
olmayacak."	ol <v> <neg> <cv_ecek>
Bunu	bun <n> <p3s> <3s>
Bunu	bun <n> <p3s> <3p>
Bunu	bun <n> <acc>
Bunu	bun <n> <acc> <3s>
Bunu	bun <n> <acc> <3p>
Bunu	bu <prn> <dem> <p3s>
Bunu	bu <prn> <dem> <p3s> <3s>
Bunu	bu <prn> <dem> <p3s> <3p>
Bunu	bu <prn> <dem> <acc>
Bunu	bu <prn> <dem> <acc> <3s>
Bunu	bu <prn> <dem> <acc> <3p>
söylerken	söyle <v> <t_aor> <3p> <cpl_ken>
başını	baş <n> <p2s> <acc> <3s>
başını	baş <n> <p2s> <acc> <3p>
başını	baş <n> <p3s> <acc>
başını	baş <n> <p3s> <acc> <3s>
başını	baş <n> <p3s> <acc> <3p>
kaldırdı	kaldır <v> <t_past> <3p>
kaldırdı	kal <v> <caus> <t_past> <3s>
kaldırdı	kal <v> <caus> <t_past> <3p>
ve	ve <cnjadv>
Kedi	kedi <n> <3s>
Kedi	kedi <n> <3p>
yine	yine <adv> <Dan_0> <n>
yine	yine <adv> <Dan_0> <n> <3s>
yine	yine <adv> <Dan_0> <n> <3p>
oradaydı,	ora <prn> <locp> <loc> <cpl_di> <3p>
oradaydı,	ora <prn> <locp> <loc> <3p> <cpl_di>
bir	bir <adj> <Djn_0> <n>
bir	bir <adj> <Djn_0> <n> <3s>
bir	bir <adj> <Djn_0> <n> <3p>
bir	bir <num>
bir	bir <num> <Dmn_0> <n>
bir	bir <num> <Dmn_0> <n> <3s>
bir	bir <num> <Dmn_0> <n> <3p>
bir	bir <det>
ağacın	ağaç <n> <p2s> <3s>
ağacın	ağaç <n> <p2s> <3p>
ağacın	ağaç <n> <gen>
ağacın	ağaç <n> <gen> <3s>
ağacın	ağaç <n> <gen> <3p>
ağacın	ağa <n> <D_CI> <adj> <Djn_0> <n> <p2s>
ağacın	ağa <n> <D_CI> <adj> <Djn_0> <n> <p2s> <3s>
ağacın	ağa <n> <D_CI> <adj> <Djn_0> <n> <p2s> <3p>
ağacın	ağa <n> <D_CI> <n> <p2s>
ağacın	ağa <n> <D_CI> <n> <p2s> <3s>
ağacın	ağa <n> <D_CI> <n> <p2s> <3p>
dalında	dal <n> <p2s> <loc> <3s>
dalında	dal <n> <p2s> <loc> <3p>
dalında	dal <n> <p3s> <loc>
dalında	dal <n> <p3s> <loc> <3s>
dalında	dal <n> <p3s> <loc> <3p>
oturuyordu.	otur <v> <t_cont> <cpl_di> <3p>
oturuyordu.	otur <v> <t_cont> <3p> <cpl_di>
</S> </S>+ESTag
<S> <S>+BSTag
"Domuz	domuz <n> <3s>
"Domuz	domuz <n> <3p>
"Domuz	do <n> <p1s> <1p>
"Domuz	do <n> <p1p>
"Domuz	do <n> <p1p> <3s>
"Domuz	do <n> <p1p> <3p>
mu	<unk>
dedin,	<unk>
yoksa	yok <adj> <Djn_0> <n> <cpl_sa> <3p>
yoksa	yok <adj> <Djn_0> <n> <3p> <cpl_sa>
yoksa	yok <adv> <Dan_0> <n> <cpl_sa> <3s>
yoksa	yok <adv> <Dan_0> <n> <cpl_sa> <3p>
yoksa	yok <adv> <Dan_0> <n> <3p> <cpl_sa>
yoksa	yok <nexist> <cpl_sa> <3s>
yoksa	yok <nexist> <cpl_sa> <3p>
yoksa	yok <nexist> <3p> <cpl_sa>
incir	incir <n> <3s>
incir	incir <n> <3p>
mi?"	<unk>
dedi	de <v> <t_past> <3p>
Kedi.	kedi <n> <3s>
Kedi.	kedi <n> <3p>
</S> </S>+ESTag
<S> <S>+BSTag
"Domuz	domuz <n> <3s>
"Domuz	domuz <n> <3p>
"Domuz	do <n> <p1s> <1p>
"Domuz	do <n> <p1p>
"Domuz	do <n> <p1p> <3s>
"Domuz	do <n> <p1p> <3p>
dedim,"	<unk>
diye	de <v> <t_opt> <3p>
diye	diye <cnjsub>
yanıtladı	yanıtla <v> <t_past> <3p>
yanıtladı	yanıt <n> <D_lA> <v> <t_past> <3s>
yanıtladı	yanıt <n> <D_lA> <v> <t_past> <3p>
Alice;	ali <n> <D_CA> <adj> <Djn_0> <n>
Alice;	ali <n> <D_CA> <adj> <Djn_0> <n> <3s>
Alice;	ali <n> <D_CA> <adj> <Djn_0> <n> <3p>
Alice;	ali <n> <D_CA> <adv>
Alice;	ali <n> <D_CA> <adv> <Dan_0> <n>
Alice;	ali <n> <D_CA> <adv> <Dan_0> <n> <3s>
Alice;	ali <n> <D_CA> <adv> <Dan_0> <n> <3p>
Alice;	ali <n> <D_CA> <n>
Alice;	ali <n> <D_CA> <n> <3s>
Alice;	ali <n> <D_CA> <n> <3p>
"ve	ve <cnjadv>
keşke	keşke <adv> <Dan_0> <n>
keşke	keşke <adv> <Dan_0> <n> <3s>
keşke	keşke <adv> <Dan_0> <n> <3p>
keşke	keşke <n>
keşke	keşke <n> <3s>
keşke	keşke <n> <3p>
keşke	keşke <cnjadv>
bu	bu <prn> <dem> <3s>
bu	bu <prn> <dem> <3p>
bu	bu <det>
kadar	<unk>
aniden	aniden <adv> <Dan_0> <n>
aniden	aniden <adv> <Dan_0> <n> <3s>
aniden	aniden <adv> <Dan_0> <n> <3p>
aniden	anide <adv> <Dan_0> <n> <p2s>
aniden	anide <adv> <Dan_0> <n> <p2s> <3s>
aniden	anide <adv> <Dan_0> <n> <p2s> <3p>
aniden	anide <n> <p2s>
aniden	anide <n> <p2s> <3s>
aniden	anide <n> <p2s> <3p>
aniden	ani <n> <abl>
aniden	ani <n> <abl> <3s>
aniden	ani <n> <abl> <3p>
görünüp	<unk>
kaybolmasan:	<unk>
insanı	insan <n> <p3s> <3s>
insanı	insan <n> <p3s> <3p>
insanı	insan <n> <acc>
insanı	insan <n> <acc> <3s>
insanı	insan <n> <acc> <3p>
oldukça	<unk>
sersemletiyorsun."	<unk>
"Pekâlâ,"	<unk>
dedi	de <v> <t_past> <3p>
Kedi;	kedi <n> <3s>
Kedi;	kedi <n> <3p>
ve	ve <cnjadv>
bu	bu <prn> <dem> <3s>
bu	bu <prn> <dem> <3p>
bu	bu <det>
sefer	sefer <n> <3s>
sefer	sefer <n> <3p>
oldukça	<unk>
yavaş	yavaş <adj> <Djn_0> <n>
yavaş	yavaş <adj> <Djn_0> <n> <3s>
yavaş	yavaş <adj> <Djn_0> <n> <3p>
yavaş	yavaş <adv>
yavaş	yavaş <adv> <Dan_0> <n>
yavaş	yavaş <adv> <Dan_0> <n> <3s>
yavaş	yavaş <adv> <Dan_0> <n> <3p>
kayboldu,	kaybol <v> <t_past> <3p>
kuyruğunun	kuyruk <n> <p2s> <gen> <3s>
kuyruğunun	kuyruk <n> <p2s> <gen> <3p>
kuyruğunun	kuyruk <n> <p3s> <gen>
kuyruğunun	kuyruk <n> <p3s> <gen> <3s>
kuyruğunun	kuyruk <n> <p3s> <gen> <3p>
ucundan	uç <n> <p2s> <abl> <3s>
ucundan	uç <n> <p2s> <abl> <3p>
ucundan	uç <n> <p3s> <abl>
ucundan	uç <n> <p3s> <abl> <3s>
ucundan	uç <n> <p3s> <abl> <3p>
başlayarak	<unk>
ve	ve <cnjadv>
geri	geri <adv> <Dan_0> <n>
geri	geri <adv> <Dan_0> <n> <3s>
geri	geri <adv> <Dan_0> <n> <3p>
geri	geri <n>
geri	geri <n> <3s>
geri	geri <n> <3p>
kalanı	kalan <n> <p3s> <3s>
kalanı	kalan <n> <p3s> <3p>
kalanı	kalan <n> <acc>
kalanı	kalan <n> <acc> <3s>
kalanı	kalan <n> <acc> <3p>
kalanı	kala <n> <p2s> <acc>
kalanı	kala <n> <p2s> <acc> <3s>
kalanı	kala <n> <p2s> <acc> <3p>
kalanı	kal <v> <part_yan> <p3s>
kalanı	kal <v> <part_yan> <p3s> <3s>
kalanı	kal <v> <part_yan> <p3s> <3p>
kalanı	kal <v> <part_yan> <acc>
kalanı	kal <v> <part_yan> <acc> <3s>
kalanı	kal <v> <part_yan> <acc> <3p>
gittikten	git <v> <part_dik> <abl> <3s>
gittikten	git <v> <part_dik> <abl> <3p>
gittikten	git <v> <cv_dik> <abl>
sonra	sonra <adv> <Dan_0> <n>
sonra	sonra <adv> <Dan_0> <n> <3s>
sonra	sonra <adv> <Dan_0> <n> <3p>
sonra	sonra <n>
sonra	sonra <n> <3s>
sonra	sonra <n> <3p>
sonra	sonra <postp>
sonra	sonra <cnjadv>
bir	bir <adj> <Djn_0> <n>
bir	bir <adj> <Djn_0> <n> <3s>
bir	bir <adj> <Djn_0> <n> <3p>
bir	bir <num>
bir	bir <num> <Dmn_0> <n>
bir	bir <num> <Dmn_0> <n> <3s>
bir	bir <num> <Dmn_0> <n> <3p>
bir	bir <det>
süre	süre <n> <3s>
süre	süre <n> <3p>
süre	sür <v> <t_opt> <3s>
süre	sür <v> <t_opt> <3p>
daha	daha <adv> <Dan_0> <n>
daha	daha <adv> <Dan_0> <n> <3s>
daha	daha <adv> <Dan_0> <n> <3p>
daha	daha <n>
daha	daha <n> <3s>
daha	daha <n> <3p>
kalan	kalan <n> <3s>
kalan	kalan <n> <3p>
kalan	kala <n> <p2s>
kalan	kala <n> <p2s> <3s>
kalan	kala <n> <p2s> <3p>
kalan	kal <v> <part_yan>
kalan	kal <v> <part_yan> <3s>
kalan	kal <v> <part_yan> <3p>
sırıtışıyla	sırıt <v> <D_yIS> <n> <p3s> <ins> <3s>
sırıtışıyla	sırıt <v> <D_yIS> <n> <p3s> <ins> <3p>
sırıtışıyla	sırıt <v> <vn_yis> <p3s> <ins>
sırıtışıyla	sırıt <v> <vn_yis> <p3s> <ins> <3s>
sırıtışıyla	sırıt <v> <vn_yis> <p3s> <ins> <3p>
sona	son <adj> <Djn_0> <n> <dat> <3s>
sona	son <adj> <Djn_0> <n> <dat> <3p>
sona	son <n> <dat>
sona	son <n> <dat> <3s>
sona	son <n> <dat> <3p>
erdi.	er <n> <cpl_di> <3p>
erdi.	er <n> <3p> <cpl_di>
erdi.	er <v> <t_past> <3s>
erdi.	er <v> <t_past> <3p>
</S> </S>+ESTag
<S> <S>+BSTag
"Pekâlâ!	<unk>
</S> </S>+ESTag
<S> <S>+BSTag
Sırıtmayan	sırıt <v> <neg> <part_yan> <3s>
Sırıtmayan	sırıt <v> <neg> <part_yan> <3p>
bir	bir <adj> <Djn_0> <n>
bir	bir <adj> <Djn_0> <n> <3s>
bir	bir <adj> <Djn_0> <n> <3p>
bir	bir <num>
bir	bir <num> <Dmn_0> <n>
bir	bir <num> <Dmn_0> <n> <3s>
bir	bir <num> <Dmn_0> <n> <3p>
bir	bir <det>
kedi	kedi <n> <3s>
kedi	kedi <n> <3p>
sık	sık <adv> <Dan_0> <n>
sık	sık <adv> <Dan_0> <n> <3s>
sık	sık <adv> <Dan_0> <n> <3p>
sık	sık <n>
sık	sık <n> <3s>
sık	sık <n> <3p>
sık	sık <v> <t_imp> <2s>
sık	sık <v> <t_imp> <3p>
sık	sık <adv> <Dan_0> <n>
sık	sık <adv> <Dan_0> <n> <3s>
sık	sık <adv> <Dan_0> <n> <3p>
sık	sık <n>
sık	sık <n> <3s>
sık	sık <n> <3p>
sık	sık <v> <t_imp> <2s>
sık	sık <v> <t_imp> <3p>
gördüm,"	<unk>
diye	de <v> <t_opt> <3p>
diye	diye <cnjsub>
düşündü	düşün <n> <cpl_di> <3p>
düşündü	düşün <n> <3p> <cpl_di>
düşündü	düşün <v> <t_past> <3s>
düşündü	düşün <v> <t_past> <3p>
düşündü	düş <n> <p2s> <cpl_di> <3s>
düşündü	düş <n> <p2s> <cpl_di> <3p>
düşündü	düş <n> <p2s> <3p> <cpl_di>
düşündü	düş <n> <gen> <cpl_di> <3s>
düşündü	düş <n> <gen> <cpl_di> <3p>
düşündü	düş <n> <gen> <3p> <cpl_di>
Alice;	ali <n> <D_CA> <adj> <Djn_0> <n>
Alice;	ali <n> <D_CA> <adj> <Djn_0> <n> <3s>
Alice;	ali <n> <D_CA> <adj> <Djn_0> <n> <3p>
Alice;	ali <n> <D_CA> <adv>
Alice;	ali <n> <D_CA> <adv> <Dan_0> <n>
Alice;	ali <n> <D_CA> <adv> <Dan_0> <n> <3s>
Alice;	ali <n> <D_CA> <adv> <Dan_0> <n> <3p>
Alice;	ali <n> <D_CA> <n>
Alice;	ali <n> <D_CA> <n> <3s>
Alice;	ali <n> <D_CA> <n> <3p>
"ama	ama <n> <3s>
"ama	ama <n> <3p>
"ama	ama <cnjcoo>
"ama	ama <cnjadv>
kedisiz	kedi <n> <Dnn_siz> <adj> <Djn_0> <n>
kedisiz	kedi <n> <Dnn_siz> <adj> <Djn_0> <n> <3s>
kedisiz	kedi <n> <Dnn_siz> <adj> <Djn_0> <n> <3p>
kedisiz	kedi <n> <Dnn_siz> <adv>
kedisiz	kedi <n> <Dnn_siz> <adv> <Dan_0> <n>
kedisiz	kedi <n> <Dnn_siz> <adv> <Dan_0> <n> <3s>
kedisiz	kedi <n> <Dnn_siz> <adv> <Dan_0> <n> <3p>
bir	bir <adj> <Djn_0> <n>
bir	bir <adj> <Djn_0> <n> <3s>
bir	bir <adj> <Djn_0> <n> <3p>
bir	bir <num>
bir	bir <num> <Dmn_0> <n>
bir	bir <num> <Dmn_0> <n> <3s>
bir	bir <num> <Dmn_0> <n> <3p>
bir	bir <det>
sırıtma!	sırıt <v> <D_mA> <n> <3s>
sırıtma!	sırıt <v> <D_mA> <n> <3p>
sırıtma!	sırıt <v> <neg> <t_imp> <2s>
sırıtma!	sırıt <v> <neg> <t_imp> <3p>
sırıtma!	sırıt <v> <vn_ma>
sırıtma!	sırıt <v> <vn_ma> <3s>
sırıtma!	sırıt <v> <vn_ma> <3p>
sırıtma!	sırıt <v> <cv_ma>
</S> </S>+ESTag
<S> <S>+BSTag
Hayatımda	hayat <n> <p1s> <loc> <3s>
Hayatımda	hayat <n> <p1s> <loc> <3p>
gördüğüm	gör <v> <vn_dik> <p1s>
gördüğüm	gör <v> <vn_dik> <p1s> <3s>
gördüğüm	gör <v> <vn_dik> <p1s> <3p>
gördüğüm	gör <v> <part_dik> <1s>
gördüğüm	gör <v> <part_dik> <p1s>
gördüğüm	gör <v> <part_dik> <p1s> <3s>
gördüğüm	gör <v> <part_dik> <p1s> <3p>
en	en <adv> <Dan_0> <n>
en	en <adv> <Dan_0> <n> <3s>
en	en <adv> <Dan_0> <n> <3p>
en	en <n>
en	en <n> <3s>
en	en <n> <3p>
tuhaf	tuhaf <adj> <Djn_0> <n>
tuhaf	tuhaf <adj> <Djn_0> <n> <3s>
tuhaf	tuhaf <adj> <Djn_0> <n> <3p>
tuhaf	tuhaf <n>
tuhaf	tuhaf <n> <3s>
tuhaf	tuhaf <n> <3p>
şey	şey <n> <3s>
şey	şey <n> <3p>
bu!	bu <prn> <dem> <3s>
bu!	bu <prn> <dem> <3p>
bu!	bu <det>
</S> </S>+ESTag
<S> <S>+BSTag
Daha	daha <adv> <Dan_0> <n>
Daha	daha <adv> <Dan_0> <n> <3s>
Daha	daha <adv> <Dan_0> <n> <3p>
Daha	daha <n>
Daha	daha <n> <3s>
Daha	daha <n> <3p>
fazla	fazla <adj> <Djn_0> <n>
fazla	fazla <adj> <Djn_0> <n> <3s>
fazla	fazla <adj> <Djn_0> <n> <3p>
fazla	fazla <adv>
fazla	fazla <adv> <Dan_0> <n>
fazla	fazla <adv> <Dan_0> <n> <3s>
fazla	fazla <adv> <Dan_0> <n> <3p>
fazla	fazla <det>
fazla	faz <n> <D_lA> <v> <t_imp> <2s>
fazla	faz <n> <D_lA> <v> <t_imp> <3p>
fazla	faz <n> <ins>
fazla	faz <n> <ins> <3s>
fazla	faz <n> <ins> <3p>
ilerlememişti	ilerle <v> <neg> <t_narr> <cpl_di> <3p>
ilerlememişti	ilerle <v> <neg> <t_narr> <3p> <cpl_di>
ki	ki <cnjadv>
Mart	mart <n> <3s>
Mart	mart <n> <3p>
Tavşanı’nın	<unk>
evini	evin <n> <p3s> <3s>
evini	evin <n> <p3s> <3p>
evini	evin <n> <acc>
evini	evin <n> <acc> <3s>
evini	evin <n> <acc> <3p>
evini	ev <n> <p2s> <acc>
evini	ev <n> <p2s> <acc> <3s>
evini	ev <n> <p2s> <acc> <3p>
evini	ev <n> <p3s> <acc>
evini	ev <n> <p3s> <acc> <3s>
evini	ev <n> <p3s> <acc> <3p>
gördü:	gör <v> <t_past> <3p>
bunun	bun <n> <p2s> <3s>
bunun	bun <n> <p2s> <3p>
bunun	bun <n> <gen>
bunun	bun <n> <gen> <3s>
bunun	bun <n> <gen> <3p>
bunun	bu <prn> <dem> <p2s>
bunun	bu <prn> <dem> <p2s> <3s>
bunun	bu <prn> <dem> <p2s> <3p>
bunun	bu <prn> <dem> <gen>
bunun	bu <prn> <dem> <gen> <3s>
bunun	bu <prn> <dem> <gen> <3p>
doğru	doğru <adj> <Djn_0> <n>
doğru	doğru <adj> <Djn_0> <n> <3s>
doğru	doğru <adj> <Djn_0> <n> <3p>
doğru	doğru <postp>
ev	ev <n> <3s>
ev	ev <n> <3p>
olması	ol <v> <D_mA> <n> <p3s> <3s>
olması	ol <v> <D_mA> <n> <p3s> <3p>
olması	ol <v> <vn_ma> <p3s>
olması	ol <v> <vn_ma> <p3s> <3s>
olması	ol <v> <vn_ma> <p3s> <3p>
olması	ol <v> <cv_ma> <p3s>
gerektiğini	gerek <v> <part_dik> <p2s> <acc> <3s>
gerektiğini	gerek <v> <part_dik> <p2s> <acc> <3p>
gerektiğini	gerek <v> <part_dik> <p3s> <acc>
gerektiğini	gerek <v> <part_dik> <p3s> <acc> <3s>
gerektiğini	gerek <v> <part_dik> <p3s> <acc> <3p>
gerektiğini	gerek <v> <cv_dik> <p3s> <acc>
düşündü,	düşün <n> <cpl_di> <3p>
düşündü,	düşün <n> <3p> <cpl_di>
düşündü,	düşün <v> <t_past> <3s>
düşündü,	düşün <v> <t_past> <3p>
düşündü,	düş <n> <p2s> <cpl_di> <3s>
düşündü,	düş <n> <p2s> <cpl_di> <3p>
düşündü,	düş <n> <p2s> <3p> <cpl_di>
düşündü,	düş <n> <gen> <cpl_di> <3s>
düşündü,	düş <n> <gen> <cpl_di> <3p>
düşündü,	düş <n> <gen> <3p> <cpl_di>
çünkü	çünkü <cnjadv>
bacalar	baca <n> <D_lA> <v> <t_aor> <3p>
bacalar	baca <n> <3p>
bacalar	baca <n> <pl>
bacalar	baca <n> <pl> <3s>
bacalar	baca <n> <pl> <3p>
bacalar	baç <n> <dat> <3p>
kulak	kulak <n> <3s>
kulak	kulak <n> <3p>
şeklindeydi	şekli <n> <p2s> <loc> <cpl_di> <3p>
şeklindeydi	şekli <n> <p2s> <loc> <3p> <cpl_di>
şeklindeydi	şekil <n> <p2s> <loc> <cpl_di> <3s>
şeklindeydi	şekil <n> <p2s> <loc> <cpl_di> <3p>
şeklindeydi	şekil <n> <p2s> <loc> <3p> <cpl_di>
şeklindeydi	şekil <n> <p3s> <loc> <cpl_di> <3s>
şeklindeydi	şekil <n> <p3s> <loc> <cpl_di> <3p>
şeklindeydi	şekil <n> <p3s> <loc> <3p> <cpl_di>
şeklindeydi	şek <n> <D_lI> <adj> <Djn_0> <n> <p2s> <loc> <cpl_di> <3s>
şeklindeydi	şek <n> <D_lI> <adj> <Djn_0> <n> <p2s> <loc> <cpl_di> <3p>
şeklindeydi	şek <n> <D_lI> <adj> <Djn_0> <n> <p2s> <loc> <3p> <cpl_di>
şeklindeydi	şek <n> <D_lI> <n> <p2s> <loc> <cpl_di> <3s>
şeklindeydi	şek <n> <D_lI> <n> <p2s> <loc> <cpl_di> <3p>
şeklindeydi	şek <n> <D_lI> <n> <p2s> <loc> <3p> <cpl_di>
ve	ve <cnjadv>
çatı	çatı <n> <3s>
çatı	çatı <n> <3p>
çatı	çat <n> <p3s>
çatı	çat <n> <p3s> <3s>
çatı	çat <n> <p3s> <3p>
çatı	çat <n> <acc>
çatı	çat <n> <acc> <3s>
çatı	çat <n> <acc> <3p>
kürkle	kürk <adj> <D_lA> <v> <t_imp> <3p>
kürkle	kürk <adj> <Djn_0> <n> <D_lA> <v> <t_imp> <2s>
kürkle	kürk <adj> <Djn_0> <n> <D_lA> <v> <t_imp> <3p>
kürkle	kürk <adj> <Djn_0> <n> <ins>
kürkle	kürk <adj> <Djn_0> <n> <ins> <3s>
kürkle	kürk <adj> <Djn_0> <n> <ins> <3p>
kürkle	kürk <n> <D_lA> <v> <t_imp> <2s>
kürkle	kürk <n> <D_lA> <v> <t_imp> <3p>
kürkle	kürk <n> <ins>
kürkle	kürk <n> <ins> <3s>
kürkle	kürk <n> <ins> <3p>
kaplanmıştı.	kapla <v> <pass> <t_narr> <cpl_di> <3p>
kaplanmıştı.	kapla <v> <pass> <t_narr> <3p> <cpl_di>
kaplanmıştı.	kap <n> <D_lAn> <v> <t_narr> <cpl_di> <3s>
kaplanmıştı.	kap <n> <D_lAn> <v> <t_narr> <cpl_di> <3p>
kaplanmıştı.	kap <n> <D_lAn> <v> <t_narr> <3p> <cpl_di>
</S> </S>+ESTag
<S> <S>+BSTag
O	o <prn> <pers> <3s>
O	o <prn> <pers> <3p>
O	o <ij>
O	o <det>
kadar	<unk>
büyük	büyük <adj> <Djn_0> <n>
büyük	büyük <adj> <Djn_0> <n> <3s>
büyük	büyük <adj> <Djn_0> <n> <3p>
bir	bir <adj> <Djn_0> <n>
bir	bir <adj> <Djn_0> <n> <3s>
bir	bir <adj> <Djn_0> <n> <3p>
bir	bir <num>
bir	bir <num> <Dmn_0> <n>
bir	bir <num> <Dmn_0> <n> <3s>
bir	bir <num> <Dmn_0> <n> <3p>
bir	bir <det>
evdi	ev <n> <cpl_di> <3p>
evdi	ev <n> <3p> <cpl_di>
ki,	ki <cnjadv>
mantarın	mantar <n> <p2s> <3s>
mantarın	mantar <n> <p2s> <3p>
mantarın	mantar <n> <gen>
mantarın	mantar <n> <gen> <3s>
mantarın	mantar <n> <gen> <3p>
sol	sol <adj> <Djn_0> <n>
sol	sol <adj> <Djn_0> <n> <3s>
sol	sol <adj> <Djn_0> <n> <3p>
sol	sol <n>
sol	sol <n> <3s>
sol	sol <n> <3p>
sol	sol <v> <t_imp> <2s>
sol	sol <v> <t_imp> <3p>
tarafındaki	taraf <n> <p2s> <loc> <ki> <3s>
tarafındaki	taraf <n> <p2s> <loc> <ki> <3p>
tarafındaki	taraf <n> <p3s> <loc> <ki>
tarafındaki	taraf <n> <p3s> <loc> <ki> <3s>
tarafındaki	taraf <n> <p3s> <loc> <ki> <3p>
parçadan	parça <n> <abl> <3s>
parçadan	parça <n> <abl> <3p>
biraz	biraz <adj> <Djn_0> <n>
biraz	biraz <adj> <Djn_0> <n> <3s>
biraz	biraz <adj> <Djn_0> <n> <3p>
biraz	biraz <adv>
biraz	biraz <adv> <Dan_0> <n>
biraz	biraz <adv> <Dan_0> <n> <3s>
biraz	biraz <adv> <Dan_0> <n> <3p>
biraz	biraz <det>
daha	daha <adv> <Dan_0> <n>
daha	daha <adv> <Dan_0> <n> <3s>
daha	daha <adv> <Dan_0> <n> <3p>
daha	daha <n>
daha	daha <n> <3s>
daha	daha <n> <3p>
kemirip	<unk>
kendini	kendi <n> <p2s> <acc> <3s>
kendini	kendi <n> <p2s> <acc> <3p>
kendini	kendi <prn> <p2s> <acc>
kendini	kendi <prn> <p2s> <acc> <3s>
kendini	kendi <prn> <p2s> <acc> <3p>
yaklaşık	yaklaşık <n> <3s>
yaklaşık	yaklaşık <n> <3p>
iki	iki <num> <Dmn_0> <n>
iki	iki <num> <Dmn_0> <n> <3s>
iki	iki <num> <Dmn_0> <n> <3p>
fit	fit <n> <3s>
fit	fit <n> <3p>
boyuna	boy <n> <p2s> <dat> <3s>
boyuna	boy <n> <p2s> <dat> <3p>
boyuna	boy <n> <p3s> <dat>
boyuna	boy <n> <p3s> <dat> <3s>
boyuna	boy <n> <p3s> <dat> <3p>
yükseltene	yüksel <v> <caus> <part_yan> <dat> <3s>
yükseltene	yüksel <v> <caus> <part_yan> <dat> <3p>
kadar	<unk>
yaklaşmak	yaklaş <v> <vn_mak> <3s>
yaklaşmak	yaklaş <v> <vn_mak> <3p>
yaklaşmak	yaklaş <v> <vinf>
yaklaşmak	yaklaş <v> <cv_mak>
istemedi:	iste <v> <neg> <t_past> <3p>
o	o <prn> <pers> <3s>
o	o <prn> <pers> <3p>
o	o <ij>
o	o <det>
zaman	zaman <n> <3s>
zaman	zaman <n> <3p>
bile	bile <cnjadv>
bile	bil <v> <t_opt> <3s>
bile	bil <v> <t_opt> <3p>
kendi	kendi <n> <3s>
kendi	kendi <n> <3p>
kendi	kendi <prn>
kendi	kendi <prn> <3s>
kendi	kendi <prn> <3p>
kendine	kendi <n> <p2s> <dat> <3s>
kendine	kendi <n> <p2s> <dat> <3p>
kendine	kendi <prn> <p2s> <dat>
kendine	kendi <prn> <p2s> <dat> <3s>
kendine	kendi <prn> <p2s> <dat> <3p>
“Ya	<unk>
sonunda	sonunda <adv> <Dan_0> <n>
sonunda	sonunda <adv> <Dan_0> <n> <3s>
sonunda	sonunda <adv> <Dan_0> <n> <3p>
sonunda	son <adj> <Djn_0> <n> <p2s> <loc>
sonunda	son <adj> <Djn_0> <n> <p2s> <loc> <3s>
sonunda	son <adj> <Djn_0> <n> <p2s> <loc> <3p>
sonunda	son <adj> <Djn_0> <n> <p3s> <loc>
sonunda	son <adj> <Djn_0> <n> <p3s> <loc> <3s>
sonunda	son <adj> <Djn_0> <n> <p3s> <loc> <3p>
sonunda	son <n> <p2s> <loc>
sonunda	son <n> <p2s> <loc> <3s>
sonunda	son <n> <p2s> <loc> <3p>
sonunda	son <n> <p3s> <loc>
sonunda	son <n> <p3s> <loc> <3s>
sonunda	son <n> <p3s> <loc> <3p>
deliye	deli <n> <dat> <3s>
deliye	deli <n> <dat> <3p>
dönerse!”	<unk>
diyerek	<unk>
ona	ona <v> <t_imp> <3p>
ona	on <n> <dat>
