<S> <S>+BSTag
"Onu	on <n> <p3s> <3s>
"Onu	on <n> <p3s> <3p>
daha	daha <adv> <Dan_0> <n> <3s>
daha	daha <adv> <Dan_0> <n> <3p>
daha	daha <n>
daha	daha <n> <3s>
daha	daha <n> <3p>
fazla	fazla <adj> <Djn_0> <n>
fazla	fazla <adj> <Djn_0> <n> <3s>
fazla	fazla <adj> <Djn_0> <n> <3p>
fazla	fazla <adv>
fazla	fazla <adv> <Dan_0> <n>
fazla	fazla <adv> <Dan_0> <n> <3s>
fazla	fazla <adv> <Dan_0> <n> <3p>
fazla	fazla <det>
fazla	faz <n> <D_lA> <v> <t_imp> <2s>
fazla	faz <n> <D_lA> <v> <t_imp> <3p>
fazla	faz <n> <ins>
fazla	faz <n> <ins> <3s>
fazla	faz <n> <ins> <3p>
bir	bir <adj> <Djn_0> <n>
bir	bir <adj> <Djn_0> <n> <3s>
bir	bir <adj> <Djn_0> <n> <3p>
bir	bir <num>
bir	bir <num> <Dmn_0> <n>
bir	bir <num> <Dmn_0> <n> <3s>
bir	bir <num> <Dmn_0> <n> <3p>
bir	bir <det>
şeyler	şey <n> <D_lA> <v> <t_aor> <3p>
şeyler	şey <n> <3p>
şeyler	şey <n> <pl>
şeyler	şey <n> <pl> <3s>
şeyler	şey <n> <pl> <3p>
anlatması	anlat <v> <D_mA> <n> <p3s> <3s>
anlatması	anlat <v> <D_mA> <n> <p3s> <3p>
anlatması	anlat <v> <vn_ma> <p3s>
anlatması	anlat <v> <vn_ma> <p3s> <3s>
anlatması	anlat <v> <vn_ma> <p3s> <3p>
anlatması	anlat <v> <cv_ma> <p3s>
anlatması	anla <v> <caus> <vn_ma> <p3s>
anlatması	anla <v> <caus> <vn_ma> <p3s> <3s>
anlatması	anla <v> <caus> <vn_ma> <p3s> <3p>
anlatması	anla <v> <caus> <cv_ma> <p3s>
için	için <cnjcoo>
için	iç <adj> <Djn_0> <n> <p2s>
için	iç <adj> <Djn_0> <n> <p2s> <3s>
için	iç <adj> <Djn_0> <n> <p2s> <3p>
için	iç <adj> <Djn_0> <n> <gen>
için	iç <adj> <Djn_0> <n> <gen> <3s>
için	iç <adj> <Djn_0> <n> <gen> <3p>
için	iç <n> <p2s>
için	iç <n> <p2s> <3s>
için	iç <n> <p2s> <3p>
için	iç <n> <gen>
için	iç <n> <gen> <3s>
için	iç <n> <gen> <3p>
için	iç <v> <t_imp> <2p>
yalvardılar.	<unk>
</S> </S>+ESTag
<S> <S>+BSTag
"Bana	ban <n> <dat> <3s>
"Bana	ban <n> <dat> <3p>
"Bana	ban <v> <t_opt> <3s>
"Bana	ban <v> <t_opt> <3p>
"Bana	ben <prn> <pers> <dat>
"Bana	ben <prn> <pers> <dat> <3s>
"Bana	ben <prn> <pers> <dat> <3p>
hikayeni	hikaye <n> <p2s> <acc> <3s>
hikayeni	hikaye <n> <p2s> <acc> <3p>
anlatacağına	anlat <v> <vn_acak> <p2s> <dat> <3s>
anlatacağına	anlat <v> <vn_acak> <p2s> <dat> <3p>
anlatacağına	anlat <v> <vn_acak> <p3s> <dat>
anlatacağına	anlat <v> <vn_acak> <p3s> <dat> <3s>
anlatacağına	anlat <v> <vn_acak> <p3s> <dat> <3p>
anlatacağına	anlat <v> <part_acak> <p2s> <dat>
anlatacağına	anlat <v> <part_acak> <p2s> <dat> <3s>
anlatacağına	anlat <v> <part_acak> <p2s> <dat> <3p>
anlatacağına	anlat <v> <part_acak> <p3s> <dat>
anlatacağına	anlat <v> <part_acak> <p3s> <dat> <3s>
anlatacağına	anlat <v> <part_acak> <p3s> <dat> <3p>
anlatacağına	anlat <v> <cv_acak> <p3s> <dat>
anlatacağına	anla <v> <caus> <vn_acak> <p2s> <dat>
anlatacağına	anla <v> <caus> <vn_acak> <p2s> <dat> <3s>
anlatacağına	anla <v> <caus> <vn_acak> <p2s> <dat> <3p>
anlatacağına	anla <v> <caus> <vn_acak> <p3s> <dat>
anlatacağına	anla <v> <caus> <vn_acak> <p3s> <dat> <3s>
anlatacağına	anla <v> <caus> <vn_acak> <p3s> <dat> <3p>
anlatacağına	anla <v> <caus> <part_acak> <p2s> <dat>
anlatacağına	anla <v> <caus> <part_acak> <p2s> <dat> <3s>
anlatacağına	anla <v> <caus> <part_acak> <p2s> <dat> <3p>
anlatacağına	anla <v> <caus> <part_acak> <p3s> <dat>
anlatacağına	anla <v> <caus> <part_acak> <p3s> <dat> <3s>
anlatacağına	anla <v> <caus> <part_acak> <p3s> <dat> <3p>
anlatacağına	anla <v> <caus> <cv_acak> <p3s> <dat>
söz	söz <n> <3s>
söz	söz <n> <3p>
vermiştin,	<unk>
biliyorsun,"	bil <v> <t_cont> <2s>
dedi	de <v> <t_past> <3p>
Alice,	ali <n> <D_CA> <adj> <Djn_0> <n>
Alice,	ali <n> <D_CA> <adj> <Djn_0> <n> <3s>
Alice,	ali <n> <D_CA> <adj> <Djn_0> <n> <3p>
Alice,	ali <n> <D_CA> <adv>
Alice,	ali <n> <D_CA> <adv> <Dan_0> <n>
Alice,	ali <n> <D_CA> <adv> <Dan_0> <n> <3s>
Alice,	ali <n> <D_CA> <adv> <Dan_0> <n> <3p>
Alice,	ali <n> <D_CA> <n>
Alice,	ali <n> <D_CA> <n> <3s>
Alice,	ali <n> <D_CA> <n> <3p>
"ve	ve <cnjadv>
nedenC	<unk>
ve	ve <cnjadv>
D'den	<unk>
nefret	nefret <n> <3s>
nefret	nefret <n> <3p>
ettiğini,"	et <v> <part_dik> <p2s> <acc> <3s>
ettiğini,"	et <v> <part_dik> <p2s> <acc> <3p>
ettiğini,"	et <v> <part_dik> <p3s> <acc>
ettiğini,"	et <v> <part_dik> <p3s> <acc> <3s>
ettiğini,"	et <v> <part_dik> <p3s> <acc> <3p>
ettiğini,"	et <v> <cv_dik> <p3s> <acc>
diye	de <v> <t_opt> <3p>
diye	diye <cnjsub>
ekledi	ekle <v> <t_past> <3p>
ekledi	ek <adj> <D_lA> <v> <t_past> <3s>
ekledi	ek <adj> <D_lA> <v> <t_past> <3p>
ekledi	ek <adj> <Djn_0> <n> <D_lA> <v> <t_past> <3s>
ekledi	ek <adj> <Djn_0> <n> <D_lA> <v> <t_past> <3p>
ekledi	ek <n> <D_lA> <v> <t_past> <3s>
ekledi	ek <n> <D_lA> <v> <t_past> <3p>
fısıldayarak,	<unk>
tekrar	tekrar <adv> <Dan_0> <n>
tekrar	tekrar <adv> <Dan_0> <n> <3s>
tekrar	tekrar <adv> <Dan_0> <n> <3p>
tekrar	tekrar <n>
tekrar	tekrar <n> <3s>
tekrar	tekrar <n> <3p>
güceneceğinden	gücen <v> <vn_acak> <p2s> <abl> <3s>
güceneceğinden	gücen <v> <vn_acak> <p2s> <abl> <3p>
güceneceğinden	gücen <v> <vn_acak> <p3s> <abl>
güceneceğinden	gücen <v> <vn_acak> <p3s> <abl> <3s>
güceneceğinden	gücen <v> <vn_acak> <p3s> <abl> <3p>
güceneceğinden	gücen <v> <part_acak> <p2s> <abl>
güceneceğinden	gücen <v> <part_acak> <p2s> <abl> <3s>
güceneceğinden	gücen <v> <part_acak> <p2s> <abl> <3p>
güceneceğinden	gücen <v> <part_acak> <p3s> <abl>
güceneceğinden	gücen <v> <part_acak> <p3s> <abl> <3s>
güceneceğinden	gücen <v> <part_acak> <p3s> <abl> <3p>
güceneceğinden	gücen <v> <cv_acak> <p3s> <abl>
yarı	yarı <adj> <Djn_0> <n>
yarı	yarı <adj> <Djn_0> <n> <3s>
yarı	yarı <adj> <Djn_0> <n> <3p>
yarı	yarı <n>
yarı	yarı <n> <3s>
yarı	yarı <n> <3p>
yarı	yar <n> <p3s>
yarı	yar <n> <p3s> <3s>
yarı	yar <n> <p3s> <3p>
yarı	yar <n> <acc>
yarı	yar <n> <acc> <3s>
yarı	yar <n> <acc> <3p>
yarıya	yarı <adj> <Djn_0> <n> <dat> <3s>
yarıya	yarı <adj> <Djn_0> <n> <dat> <3p>
yarıya	yarı <n> <dat>
yarıya	yarı <n> <dat> <3s>
yarıya	yarı <n> <dat> <3p>
korkarak.	<unk>
</S> </S>+ESTag
<S> <S>+BSTag
"Benimki	benimki <adj> <Djn_0> <n>
"Benimki	benimki <adj> <Djn_0> <n> <3s>
"Benimki	benimki <adj> <Djn_0> <n> <3p>
"Benimki	benimki <prn>
"Benimki	benimki <prn> <3s>
"Benimki	benimki <prn> <3p>
uzun	uzun <adj> <Djn_0> <n>
uzun	uzun <adj> <Djn_0> <n> <3s>
uzun	uzun <adj> <Djn_0> <n> <3p>
uzun	uz <n> <p2s>
uzun	uz <n> <p2s> <3s>
uzun	uz <n> <p2s> <3p>
uzun	uz <n> <gen>
uzun	uz <n> <gen> <3s>
uzun	uz <n> <gen> <3p>
ve	ve <cnjadv>
hüzünlü	hüzün <n> <D_lI> <adj> <Djn_0> <n>
hüzünlü	hüzün <n> <D_lI> <adj> <Djn_0> <n> <3s>
hüzünlü	hüzün <n> <D_lI> <adj> <Djn_0> <n> <3p>
hüzünlü	hüzün <n> <D_lI> <n>
hüzünlü	hüzün <n> <D_lI> <n> <3s>
hüzünlü	hüzün <n> <D_lI> <n> <3p>
bir	bir <adj> <Djn_0> <n>
bir	bir <adj> <Djn_0> <n> <3s>
bir	bir <adj> <Djn_0> <n> <3p>
bir	bir <num>
bir	bir <num> <Dmn_0> <n>
bir	bir <num> <Dmn_0> <n> <3s>
bir	bir <num> <Dmn_0> <n> <3p>
bir	bir <det>
hikaye!"	hikaye <n> <3s>
hikaye!"	hikaye <n> <3p>
dedi	de <v> <t_past> <3p>
Fare,	fare <n> <3s>
Fare,	fare <n> <3p>
Alice'e	<unk>
dönerek	<unk>
ve	ve <cnjadv>
iç	iç <adj> <Djn_0> <n>
iç	iç <adj> <Djn_0> <n> <3s>
iç	iç <adj> <Djn_0> <n> <3p>
iç	iç <n>
iç	iç <n> <3s>
iç	iç <n> <3p>
iç	iç <v> <t_imp> <2s>
iç	iç <v> <t_imp> <3p>
çekerek.	<unk>
</S> </S>+ESTag
<S> <S>+BSTag
"Bu	bu <prn> <dem> <3s>
"Bu	bu <prn> <dem> <3p>
"Bu	bu <det>
kesinlikle	kesin <adj> <D_lIK> <n> <D_lA> <v> <t_imp> <3p>
kesinlikle	kesin <adj> <D_lIK> <n> <ins>
kesinlikle	kesin <adj> <D_lIK> <n> <ins> <3s>
kesinlikle	kesin <adj> <D_lIK> <n> <ins> <3p>
kesinlikle	kesin <adj> <Djn_0> <n> <D_lIK> <n> <D_lA> <v> <t_imp> <2s>
kesinlikle	kesin <adj> <Djn_0> <n> <D_lIK> <n> <D_lA> <v> <t_imp> <3p>
kesinlikle	kesin <adj> <Djn_0> <n> <D_lIK> <n> <ins>
kesinlikle	kesin <adj> <Djn_0> <n> <D_lIK> <n> <ins> <3s>
kesinlikle	kesin <adj> <Djn_0> <n> <D_lIK> <n> <ins> <3p>
uzun	uzun <adj> <Djn_0> <n>
uzun	uzun <adj> <Djn_0> <n> <3s>
uzun	uzun <adj> <Djn_0> <n> <3p>
uzun	uz <n> <p2s>
uzun	uz <n> <p2s> <3s>
uzun	uz <n> <p2s> <3p>
uzun	uz <n> <gen>
uzun	uz <n> <gen> <3s>
uzun	uz <n> <gen> <3p>
bir	bir <adj> <Djn_0> <n>
bir	bir <adj> <Djn_0> <n> <3s>
bir	bir <adj> <Djn_0> <n> <3p>
bir	bir <num>
bir	bir <num> <Dmn_0> <n>
bir	bir <num> <Dmn_0> <n> <3s>
bir	bir <num> <Dmn_0> <n> <3p>
bir	bir <det>
kuyruk,"	kuyruk <n> <3s>
kuyruk,"	kuyruk <n> <3p>
dedi	de <v> <t_past> <3p>
Alice,	ali <n> <D_CA> <adj> <Djn_0> <n>
Alice,	ali <n> <D_CA> <adj> <Djn_0> <n> <3s>
Alice,	ali <n> <D_CA> <adj> <Djn_0> <n> <3p>
Alice,	ali <n> <D_CA> <adv>
Alice,	ali <n> <D_CA> <adv> <Dan_0> <n>
Alice,	ali <n> <D_CA> <adv> <Dan_0> <n> <3s>
Alice,	ali <n> <D_CA> <adv> <Dan_0> <n> <3p>
Alice,	ali <n> <D_CA> <n>
Alice,	ali <n> <D_CA> <n> <3s>
Alice,	ali <n> <D_CA> <n> <3p>
Fare'nin	fare <n> <p2s> <gen> <3s>
Fare'nin	fare <n> <p2s> <gen> <3p>
Fare'nin	fare <n> <gen>
Fare'nin	fare <n> <gen> <3s>
Fare'nin	fare <n> <gen> <3p>
kuyruğuna	kuyruk <n> <p2s> <dat> <3s>
kuyruğuna	kuyruk <n> <p2s> <dat> <3p>
kuyruğuna	kuyruk <n> <p3s> <dat>
kuyruğuna	kuyruk <n> <p3s> <dat> <3s>
kuyruğuna	kuyruk <n> <p3s> <dat> <3p>
hayretle	hayret <n> <D_lA> <v> <t_imp> <3p>
hayretle	hayret <n> <ins>
hayretle	hayret <n> <ins> <3s>
hayretle	hayret <n> <ins> <3p>
bakarak;	<unk>
"ama	ama <n> <3s>
"ama	ama <n> <3p>
"ama	ama <cnjcoo>
"ama	ama <cnjadv>
neden	neden <adv> <Dan_0> <n>
neden	neden <adv> <Dan_0> <n> <3s>
neden	neden <adv> <Dan_0> <n> <3p>
neden	neden <n>
neden	neden <n> <3s>
neden	neden <n> <3p>
neden	ne <prn> <qst> <abl>
neden	ne <prn> <qst> <abl> <3s>
neden	ne <prn> <qst> <abl> <3p>
ona	ona <v> <t_imp> <3p>
ona	on <n> <dat>
ona	on <n> <dat> <3s>
ona	on <n> <dat> <3p>
ona	on <v> <t_opt> <3s>
ona	on <v> <t_opt> <3p>
ona	on <num> <Dmn_0> <n> <dat>
ona	on <num> <Dmn_0> <n> <dat> <3s>
ona	on <num> <Dmn_0> <n> <dat> <3p>
ona	o <prn> <pers> <dat>
ona	o <prn> <pers> <dat> <3s>
ona	o <prn> <pers> <dat> <3p>
üzgün	üzgün <adj> <Djn_0> <n>
üzgün	üzgün <adj> <Djn_0> <n> <3s>
üzgün	üzgün <adj> <Djn_0> <n> <3p>
üzgün	üzgü <n> <p2s>
üzgün	üzgü <n> <p2s> <3s>
üzgün	üzgü <n> <p2s> <3p>
diyorsun?"	<unk>
Ve	ve <cnjadv>
Fare	fare <n> <3s>
Fare	fare <n> <3p>
konuşurken	konuş <v> <t_aor> <3p> <cpl_ken>
bunu	bun <n> <p3s> <3s>
bunu	bun <n> <p3s> <3p>
bunu	bun <n> <acc>
bunu	bun <n> <acc> <3s>
bunu	bun <n> <acc> <3p>
bunu	bu <prn> <dem> <p3s>
bunu	bu <prn> <dem> <p3s> <3s>
bunu	bu <prn> <dem> <p3s> <3p>
bunu	bu <prn> <dem> <acc>
bunu	bu <prn> <dem> <acc> <3s>
bunu	bu <prn> <dem> <acc> <3p>
düşünmeye	düşün <v> <D_mA> <n> <dat> <3s>
düşünmeye	düşün <v> <D_mA> <n> <dat> <3p>
düşünmeye	düşün <v> <neg> <t_opt> <3s>
düşünmeye	düşün <v> <neg> <t_opt> <3p>
düşünmeye	düşün <v> <vn_ma> <dat>
düşünmeye	düşün <v> <vn_ma> <dat> <3s>
düşünmeye	düşün <v> <vn_ma> <dat> <3p>
düşünmeye	düşün <v> <vn_mak> <dat>
düşünmeye	düşün <v> <vn_mak> <dat> <3s>
düşünmeye	düşün <v> <vn_mak> <dat> <3p>
düşünmeye	düşün <v> <vinf> <dat>
devam	devam <n> <3s>
devam	devam <n> <3p>
devam	deva <n> <p1s>
devam	deva <n> <p1s> <3s>
devam	deva <n> <p1s> <3p>
etti,	et <n> <cpl_di> <3p>
etti,	et <n> <3p> <cpl_di>
etti,	et <v> <t_past> <3s>
etti,	et <v> <t_past> <3p>
öyle	öyle <adj> <Djn_0> <n>
öyle	öyle <adj> <Djn_0> <n> <3s>
öyle	öyle <adj> <Djn_0> <n> <3p>
öyle	öyle <adv>
öyle	öyle <adv> <Dan_0> <n>
öyle	öyle <adv> <Dan_0> <n> <3s>
öyle	öyle <adv> <Dan_0> <n> <3p>
öyle	öyle <ij>
ki	ki <cnjadv>
hikâyeyi	<unk>
şöyle	şöyle <adv> <Dan_0> <n>
şöyle	şöyle <adv> <Dan_0> <n> <3s>
şöyle	şöyle <adv> <Dan_0> <n> <3p>
bir	bir <adj> <Djn_0> <n>
bir	bir <adj> <Djn_0> <n> <3s>
bir	bir <adj> <Djn_0> <n> <3p>
bir	bir <num>
bir	bir <num> <Dmn_0> <n>
bir	bir <num> <Dmn_0> <n> <3s>
bir	bir <num> <Dmn_0> <n> <3p>
bir	bir <det>
şey	şey <n> <3s>
şey	şey <n> <3p>
sanıyordu:	san <v> <t_cont> <cpl_di> <3p>
sanıyordu:	san <v> <t_cont> <3p> <cpl_di>
"Fury	<unk>
bir	bir <adj> <Djn_0> <n>
bir	bir <adj> <Djn_0> <n> <3s>
bir	bir <adj> <Djn_0> <n> <3p>
bir	bir <num>
bir	bir <num> <Dmn_0> <n>
bir	bir <num> <Dmn_0> <n> <3s>
bir	bir <num> <Dmn_0> <n> <3p>
bir	bir <det>
fareye	fare <n> <dat> <3s>
fareye	fare <n> <dat> <3p>
dedi	de <v> <t_past> <3p>
ki,	ki <cnjadv>
Evde	ev <n> <loc> <3s>
Evde	ev <n> <loc> <3p>
karşılaştığı,	karşılaş <v> <part_dik> <p3s> <3s>
karşılaştığı,	karşılaş <v> <part_dik> <p3s> <3p>
karşılaştığı,	karşılaş <v> <part_dik> <acc>
karşılaştığı,	karşılaş <v> <part_dik> <acc> <3s>
karşılaştığı,	karşılaş <v> <part_dik> <acc> <3p>
karşılaştığı,	karşılaş <v> <cv_dik> <p3s>
karşılaştığı,	karşı <adj> <D_lAs> <v> <part_dik> <p3s>
karşılaştığı,	karşı <adj> <D_lAs> <v> <part_dik> <p3s> <3s>
karşılaştığı,	karşı <adj> <D_lAs> <v> <part_dik> <p3s> <3p>
karşılaştığı,	karşı <adj> <D_lAs> <v> <part_dik> <acc>
karşılaştığı,	karşı <adj> <D_lAs> <v> <part_dik> <acc> <3s>
karşılaştığı,	karşı <adj> <D_lAs> <v> <part_dik> <acc> <3p>
karşılaştığı,	karşı <adj> <D_lAs> <v> <cv_dik> <p3s>
karşılaştığı,	karşı <adj> <Djn_0> <n> <D_lAs> <v> <part_dik> <p3s>
karşılaştığı,	karşı <adj> <Djn_0> <n> <D_lAs> <v> <part_dik> <p3s> <3s>
karşılaştığı,	karşı <adj> <Djn_0> <n> <D_lAs> <v> <part_dik> <p3s> <3p>
karşılaştığı,	karşı <adj> <Djn_0> <n> <D_lAs> <v> <part_dik> <acc>
karşılaştığı,	karşı <adj> <Djn_0> <n> <D_lAs> <v> <part_dik> <acc> <3s>
karşılaştığı,	karşı <adj> <Djn_0> <n> <D_lAs> <v> <part_dik> <acc> <3p>
karşılaştığı,	karşı <adj> <Djn_0> <n> <D_lAs> <v> <cv_dik> <p3s>
karşılaştığı,	karşı <adv> <Dan_0> <n> <D_lAs> <v> <part_dik> <p3s>
karşılaştığı,	karşı <adv> <Dan_0> <n> <D_lAs> <v> <part_dik> <p3s> <3s>
karşılaştığı,	karşı <adv> <Dan_0> <n> <D_lAs> <v> <part_dik> <p3s> <3p>
karşılaştığı,	karşı <adv> <Dan_0> <n> <D_lAs> <v> <part_dik> <acc>
karşılaştığı,	karşı <adv> <Dan_0> <n> <D_lAs> <v> <part_dik> <acc> <3s>
karşılaştığı,	karşı <adv> <Dan_0> <n> <D_lAs> <v> <part_dik> <acc> <3p>
karşılaştığı,	karşı <adv> <Dan_0> <n> <D_lAs> <v> <cv_dik> <p3s>
karşılaştığı,	karşı <n> <D_lAs> <v> <part_dik> <p3s>
karşılaştığı,	karşı <n> <D_lAs> <v> <part_dik> <p3s> <3s>
karşılaştığı,	karşı <n> <D_lAs> <v> <part_dik> <p3s> <3p>
karşılaştığı,	karşı <n> <D_lAs> <v> <part_dik> <acc>
karşılaştığı,	karşı <n> <D_lAs> <v> <part_dik> <acc> <3s>
karşılaştığı,	karşı <n> <D_lAs> <v> <part_dik> <acc> <3p>
karşılaştığı,	karşı <n> <D_lAs> <v> <cv_dik> <p3s>
İkimiz	<unk>
de	de <v> <t_imp> <2s>
de	de <v> <t_imp> <3p>
mahkemeye	mahkeme <n> <dat> <3s>
mahkemeye	mahkeme <n> <dat> <3p>
gidelim:	<unk>
Seni	sen <prn> <pers> <p3s> <3s>
Seni	sen <prn> <pers> <p3s> <3p>
Seni	sen <prn> <pers> <acc>
Seni	sen <prn> <pers> <acc> <3s>
Seni	sen <prn> <pers> <acc> <3p>
dava	dava <n> <3s>
dava	dava <n> <3p>
dava	dav <n> <dat>
dava	dav <n> <dat> <3s>
dava	dav <n> <dat> <3p>
edeceğim	ede <n> <D_CAK> <n> <p1s>
edeceğim	ede <n> <D_CAK> <n> <p1s> <3s>
edeceğim	ede <n> <D_CAK> <n> <p1s> <3p>
edeceğim	et <v> <t_fut> <1s>
edeceğim	et <v> <vn_acak> <1s>
edeceğim	et <v> <vn_acak> <p1s>
edeceğim	et <v> <vn_acak> <p1s> <3s>
edeceğim	et <v> <vn_acak> <p1s> <3p>
edeceğim	et <v> <part_acak> <1s>
edeceğim	et <v> <part_acak> <p1s>
edeceğim	et <v> <part_acak> <p1s> <3s>
edeceğim	et <v> <part_acak> <p1s> <3p>
Gel,	gel <v> <t_imp> <3p>
"Hiçbir	hiçbir <adj> <Djn_0> <n>
"Hiçbir	hiçbir <adj> <Djn_0> <n> <3s>
"Hiçbir	hiçbir <adj> <Djn_0> <n> <3p>
"Hiçbir	hiçbir <det>
inkarı	inkar <n> <p3s> <3s>
inkarı	inkar <n> <p3s> <3p>
inkarı	inkar <n> <acc>
inkarı	inkar <n> <acc> <3s>
inkarı	inkar <n> <acc> <3p>
kabul	kabul <n> <3s>
kabul	kabul <n> <3p>
etmem;"	et <v> <D_mA> <n> <p1s> <3s>
etmem;"	et <v> <D_mA> <n> <p1s> <3p>
etmem;"	et <v> <neg> <t_aor> <1s>
etmem;"	et <v> <vn_ma> <p1s>
etmem;"	et <v> <vn_ma> <p1s> <3s>
etmem;"	et <v> <vn_ma> <p1s> <3p>
Bir	bir <adj> <Djn_0> <n>
Bir	bir <adj> <Djn_0> <n> <3s>
Bir	bir <adj> <Djn_0> <n> <3p>
Bir	bir <num>
Bir	bir <num> <Dmn_0> <n>
Bir	bir <num> <Dmn_0> <n> <3s>
Bir	bir <num> <Dmn_0> <n> <3p>
Bir	bir <det>
duruşma	duruşma <n> <3s>
duruşma	duruşma <n> <3p>
yapmalıyız:	yapma <adj> <Djn_0> <n> <D_lI> <adj> <Djn_0> <n> <1p>
yapmalıyız:	yapma <adj> <Djn_0> <n> <D_lI> <n> <1p>
yapmalıyız:	yap <v> <D_mA> <n> <D_lI> <adj> <Djn_0> <n> <1p>
yapmalıyız:	yap <v> <D_mA> <n> <D_lI> <n> <1p>
yapmalıyız:	yap <v> <t_obl> <1p>
Çünkü	çünkü <cnjadv>
gerçekten	gerçekten <adv> <Dan_0> <n>
gerçekten	gerçekten <adv> <Dan_0> <n> <3s>
gerçekten	gerçekten <adv> <Dan_0> <n> <3p>
gerçekten	gerçekte <adv> <Dan_0> <n> <p2s>
gerçekten	gerçekte <adv> <Dan_0> <n> <p2s> <3s>
gerçekten	gerçekte <adv> <Dan_0> <n> <p2s> <3p>
gerçekten	gerçek <n> <abl>
gerçekten	gerçek <n> <abl> <3s>
gerçekten	gerçek <n> <abl> <3p>
bu	bu <prn> <dem> <3s>
bu	bu <prn> <dem> <3p>
bu	bu <det>
sabah	sabah <n> <3s>
sabah	sabah <n> <3p>
Yapacak	yap <v> <t_fut> <3p>
Yapacak	yap <v> <vn_acak>
Yapacak	yap <v> <vn_acak> <3s>
Yapacak	yap <v> <vn_acak> <3p>
Yapacak	yap <v> <part_acak>
Yapacak	yap <v> <part_acak> <3s>
Yapacak	yap <v> <part_acak> <3p>
Yapacak	yap <v> <cv_acak>
Yapacak	yap <v> <cv_ecek>
hiçbir	hiçbir <adj> <Djn_0> <n>
hiçbir	hiçbir <adj> <Djn_0> <n> <3s>
hiçbir	hiçbir <adj> <Djn_0> <n> <3p>
hiçbir	hiçbir <det>
şeyim	şey <n> <p1s>
şeyim	şey <n> <p1s> <3s>
şeyim	şey <n> <p1s> <3p>
yok.	yok <adj> <Djn_0> <n>
yok.	yok <adj> <Djn_0> <n> <3s>
yok.	yok <adj> <Djn_0> <n> <3p>
yok.	yok <adv>
yok.	yok <adv> <Dan_0> <n>
yok.	yok <adv> <Dan_0> <n> <3s>
yok.	yok <adv> <Dan_0> <n> <3p>
yok.	yok <cnjadv>
yok.	yok <nexist> <3s>
yok.	yok <nexist> <3p>
</S> </S>+ESTag
<S> <S>+BSTag
Fare	fare <n> <3s>
Fare	fare <n> <3p>
köpeğe	köpek <n> <dat> <3s>
köpeğe	köpek <n> <dat> <3p>
dedi	de <v> <t_past> <3p>
ki,	ki <cnjadv>
'Böyle	böyle <adj> <Djn_0> <n>
'Böyle	böyle <adj> <Djn_0> <n> <3s>
'Böyle	böyle <adj> <Djn_0> <n> <3p>
'Böyle	böyle <adv>
'Böyle	böyle <adv> <Dan_0> <n>
'Böyle	böyle <adv> <Dan_0> <n> <3s>
'Böyle	böyle <adv> <Dan_0> <n> <3p>
'Böyle	böyle <ij>
bir	bir <adj> <Djn_0> <n>
bir	bir <adj> <Djn_0> <n> <3s>
bir	bir <adj> <Djn_0> <n> <3p>
bir	bir <num>
bir	bir <num> <Dmn_0> <n>
bir	bir <num> <Dmn_0> <n> <3s>
bir	bir <num> <Dmn_0> <n> <3p>
bir	bir <det>
dava,	dava <n> <3s>
dava,	dava <n> <3p>
dava,	dav <n> <dat>
dava,	dav <n> <dat> <3s>
dava,	dav <n> <dat> <3p>
sevgili	sevgili <adj> <Djn_0> <n>
sevgili	sevgili <adj> <Djn_0> <n> <3s>
sevgili	sevgili <adj> <Djn_0> <n> <3p>
sevgili	sevgi <n> <D_lI> <adj>
sevgili	sevgi <n> <D_lI> <adj> <Djn_0> <n>
sevgili	sevgi <n> <D_lI> <adj> <Djn_0> <n> <3s>
sevgili	sevgi <n> <D_lI> <adj> <Djn_0> <n> <3p>
sevgili	sevgi <n> <D_lI> <n>
sevgili	sevgi <n> <D_lI> <n> <3s>
sevgili	sevgi <n> <D_lI> <n> <3p>
efendim,	efendi <n> <p1s> <3s>
efendim,	efendi <n> <p1s> <3p>
efendim,	efe <n> <p2s> <cpl_di> <1s>
Jüri	jüri <n> <3s>
Jüri	jüri <n> <3p>
ya	ya <cnjcoo>
ya	ya <cnjadv>
da	<unk>
yargıç	yargıç <n> <3s>
yargıç	yargıç <n> <3p>
olmadan.	ol <v> <D_mA> <n> <abl> <3s>
olmadan.	ol <v> <D_mA> <n> <abl> <3p>
olmadan.	ol <v> <neg> <cv_dan>
olmadan.	ol <v> <vn_ma> <abl>
olmadan.	ol <v> <vn_ma> <abl> <3s>
olmadan.	ol <v> <vn_ma> <abl> <3p>
</S> </S>+ESTag
<S> <S>+BSTag
nefesimizi	nefes <n> <p1p> <acc> <3s>
nefesimizi	nefes <n> <p1p> <acc> <3p>
boşa	boşa <v> <t_imp> <3p>
boşa	boş <adj> <Djn_0> <n> <dat>
boşa	boş <adj> <Djn_0> <n> <dat> <3s>
boşa	boş <adj> <Djn_0> <n> <dat> <3p>
boşa	boş <adv> <Dan_0> <n> <dat>
boşa	boş <adv> <Dan_0> <n> <dat> <3s>
boşa	boş <adv> <Dan_0> <n> <dat> <3p>
harcamış	harca <v> <t_narr> <3p>
oluruz.	ol <v> <t_aor> <1p>
</S> </S>+ESTag
<S> <S>+BSTag
'Ben	ben <prn> <pers> <3s>
'Ben	ben <prn> <pers> <3p>
yargıç	yargıç <n> <3s>
yargıç	yargıç <n> <3p>
olacağım,	ol <v> <vn_acak> <1s>
