<S> <S>+BSTag
"Oyun	oyun <n> <3s>
"Oyun	oyun <n> <3p>
şeyleri	şey <n> <pl> <p3s> <3s>
şeyleri	şey <n> <pl> <p3s> <3p>
şeyleri	şey <n> <pl> <acc>
şeyleri	şey <n> <pl> <acc> <3s>
şeyleri	şey <n> <pl> <acc> <3p>
şeyleri	şey <n> <p3p>
şeyleri	şey <n> <p3p> <3s>
şeyleri	şey <n> <p3p> <3p>
ifade	ifade <n> <3s>
ifade	ifade <n> <3p>
etmenin	etmen <n> <p2s> <3s>
etmenin	etmen <n> <p2s> <3p>
etmenin	etmen <n> <gen>
etmenin	etmen <n> <gen> <3s>
etmenin	etmen <n> <gen> <3p>
etmenin	et <v> <D_mA> <n> <p2s> <gen>
etmenin	et <v> <D_mA> <n> <p2s> <gen> <3s>
etmenin	et <v> <D_mA> <n> <p2s> <gen> <3p>
etmenin	et <v> <D_mA> <n> <gen>
etmenin	et <v> <D_mA> <n> <gen> <3s>
etmenin	et <v> <D_mA> <n> <gen> <3p>
etmenin	et <v> <vn_ma> <p2s> <gen>
etmenin	et <v> <vn_ma> <p2s> <gen> <3s>
etmenin	et <v> <vn_ma> <p2s> <gen> <3p>
etmenin	et <v> <vn_ma> <gen>
etmenin	et <v> <vn_ma> <gen> <3s>
etmenin	et <v> <vn_ma> <gen> <3p>
ne	ne <prn> <qst> <3s>
ne	ne <prn> <qst> <3p>
ne	ne <cnjcoo>
kadar	<unk>
açık	açık <adj> <Djn_0> <n>
açık	açık <adj> <Djn_0> <n> <3s>
açık	açık <adj> <Djn_0> <n> <3p>
açık	açık <adv>
açık	açık <adv> <Dan_0> <n>
açık	açık <adv> <Dan_0> <n> <3s>
açık	açık <adv> <Dan_0> <n> <3p>
açık	açık <n>
açık	açık <n> <3s>
açık	açık <n> <3p>
bir	bir <adj> <Djn_0> <n>
bir	bir <adj> <Djn_0> <n> <3s>
bir	bir <adj> <Djn_0> <n> <3p>
bir	bir <num>
bir	bir <num> <Dmn_0> <n>
bir	bir <num> <Dmn_0> <n> <3s>
bir	bir <num> <Dmn_0> <n> <3p>
bir	bir <det>
yolu	yol <n> <p3s> <3s>
yolu	yol <n> <p3s> <3p>
yolu	yol <n> <acc>
yolu	yol <n> <acc> <3s>
yolu	yol <n> <acc> <3p>
var!”	<unk>
"Sanırım	<unk>
bir	bir <adj> <Djn_0> <n>
bir	bir <adj> <Djn_0> <n> <3s>
bir	bir <adj> <Djn_0> <n> <3p>
bir	bir <num>
bir	bir <num> <Dmn_0> <n>
bir	bir <num> <Dmn_0> <n> <3s>
bir	bir <num> <Dmn_0> <n> <3p>
bir	bir <det>
mineral,"	mineral <adj> <Djn_0> <n>
mineral,"	mineral <adj> <Djn_0> <n> <3s>
mineral,"	mineral <adj> <Djn_0> <n> <3p>
mineral,"	mineral <n>
mineral,"	mineral <n> <3s>
mineral,"	mineral <n> <3p>
dedi	de <v> <t_past> <3p>
Alice.	ali <n> <D_CA> <adj> <Djn_0> <n>
Alice.	ali <n> <D_CA> <adj> <Djn_0> <n> <3s>
Alice.	ali <n> <D_CA> <adj> <Djn_0> <n> <3p>
Alice.	ali <n> <D_CA> <adv>
Alice.	ali <n> <D_CA> <adv> <Dan_0> <n>
Alice.	ali <n> <D_CA> <adv> <Dan_0> <n> <3s>
Alice.	ali <n> <D_CA> <adv> <Dan_0> <n> <3p>
Alice.	ali <n> <D_CA> <n>
Alice.	ali <n> <D_CA> <n> <3s>
Alice.	ali <n> <D_CA> <n> <3p>
</S> </S>+ESTag
<S> <S>+BSTag
"Elbette	elbette <adv> <Dan_0> <n>
"Elbette	elbette <adv> <Dan_0> <n> <3s>
"Elbette	elbette <adv> <Dan_0> <n> <3p>
"Elbette	elbet <adv> <Dan_0> <n> <loc>
"Elbette	elbet <adv> <Dan_0> <n> <loc> <3s>
"Elbette	elbet <adv> <Dan_0> <n> <loc> <3p>
öyle,"	öyle <adj> <Djn_0> <n>
öyle,"	öyle <adj> <Djn_0> <n> <3s>
öyle,"	öyle <adj> <Djn_0> <n> <3p>
öyle,"	öyle <adv>
öyle,"	öyle <adv> <Dan_0> <n>
öyle,"	öyle <adv> <Dan_0> <n> <3s>
öyle,"	öyle <adv> <Dan_0> <n> <3p>
öyle,"	öyle <ij>
dedi	de <v> <t_past> <3p>
Düşes,	düşes <n> <3s>
Düşes,	düşes <n> <3p>
Alice'in	<unk>
söylediği	söyle <v> <vn_dik> <p3s> <3s>
söylediği	söyle <v> <vn_dik> <p3s> <3p>
söylediği	söyle <v> <vn_dik> <acc>
söylediği	söyle <v> <vn_dik> <acc> <3s>
söylediği	söyle <v> <vn_dik> <acc> <3p>
söylediği	söyle <v> <part_dik> <p3s>
söylediği	söyle <v> <part_dik> <p3s> <3s>
söylediği	söyle <v> <part_dik> <p3s> <3p>
söylediği	söyle <v> <part_dik> <acc>
söylediği	söyle <v> <part_dik> <acc> <3s>
söylediği	söyle <v> <part_dik> <acc> <3p>
söylediği	söyle <v> <cv_dik> <p3s>
her	<unk>
şeyi	şey <n> <p3s> <3s>
şeyi	şey <n> <p3s> <3p>
şeyi	şey <n> <acc>
şeyi	şey <n> <acc> <3s>
şeyi	şey <n> <acc> <3p>
kabul	kabul <n> <3s>
kabul	kabul <n> <3p>
etmeye	et <v> <D_mA> <n> <dat> <3s>
etmeye	et <v> <D_mA> <n> <dat> <3p>
etmeye	et <v> <neg> <t_opt> <3s>
etmeye	et <v> <neg> <t_opt> <3p>
etmeye	et <v> <vn_ma> <dat>
etmeye	et <v> <vn_ma> <dat> <3s>
etmeye	et <v> <vn_ma> <dat> <3p>
etmeye	et <v> <vn_mak> <dat>
etmeye	et <v> <vn_mak> <dat> <3s>
etmeye	et <v> <vn_mak> <dat> <3p>
etmeye	et <v> <vinf> <dat>
hazır	hazır <adj> <Djn_0> <n>
hazır	hazır <adj> <Djn_0> <n> <3s>
hazır	hazır <adj> <Djn_0> <n> <3p>
hazır	hazır <n>
hazır	hazır <n> <3s>
hazır	hazır <n> <3p>
görünüyordu;	görün <v> <t_cont> <cpl_di> <3p>
görünüyordu;	görün <v> <t_cont> <3p> <cpl_di>
"burada	bura <prn> <locp> <loc> <3s>
"burada	bura <prn> <locp> <loc> <3p>
büyük	büyük <adj> <Djn_0> <n>
büyük	büyük <adj> <Djn_0> <n> <3s>
büyük	büyük <adj> <Djn_0> <n> <3p>
bir	bir <adj> <Djn_0> <n>
bir	bir <adj> <Djn_0> <n> <3s>
bir	bir <adj> <Djn_0> <n> <3p>
bir	bir <num>
bir	bir <num> <Dmn_0> <n>
bir	bir <num> <Dmn_0> <n> <3s>
bir	bir <num> <Dmn_0> <n> <3p>
bir	bir <det>
hardal	hardal <n> <3s>
hardal	hardal <n> <3p>
madeni	madeni <n> <3s>
madeni	madeni <n> <3p>
madeni	maden <n> <p3s>
madeni	maden <n> <p3s> <3s>
madeni	maden <n> <p3s> <3p>
madeni	maden <n> <acc>
madeni	maden <n> <acc> <3s>
madeni	maden <n> <acc> <3p>
var.	var <n> <3s>
var.	var <n> <3p>
var.	var <v> <t_imp> <2s>
var.	var <v> <t_imp> <3p>
var.	var <exist> <3s>
var.	var <exist> <3p>
</S> </S>+ESTag
<S> <S>+BSTag
Ve	ve <cnjadv>
bunun	bun <n> <p2s> <3s>
bunun	bun <n> <p2s> <3p>
bunun	bun <n> <gen>
bunun	bun <n> <gen> <3s>
bunun	bun <n> <gen> <3p>
bunun	bu <prn> <dem> <p2s>
bunun	bu <prn> <dem> <p2s> <3s>
bunun	bu <prn> <dem> <p2s> <3p>
bunun	bu <prn> <dem> <gen>
bunun	bu <prn> <dem> <gen> <3s>
bunun	bu <prn> <dem> <gen> <3p>
ahlakı	ahlak <n> <p3s> <3s>
ahlakı	ahlak <n> <p3s> <3p>
ahlakı	ahlak <n> <acc>
ahlakı	ahlak <n> <acc> <3s>
ahlakı	ahlak <n> <acc> <3p>
şudur:	şu <prn> <dem> <3p> <dir>
şudur:	şu <prn> <dem> <dir> <3p>
'Benimkinden	benimki <adj> <Djn_0> <n> <p2s> <abl> <3s>
'Benimkinden	benimki <adj> <Djn_0> <n> <p2s> <abl> <3p>
'Benimkinden	benimki <prn> <p2s> <abl>
'Benimkinden	benimki <prn> <p2s> <abl> <3s>
'Benimkinden	benimki <prn> <p2s> <abl> <3p>
ne	ne <prn> <qst> <3s>
ne	ne <prn> <qst> <3p>
ne	ne <cnjcoo>
kadar	<unk>
çok	çok <adj> <Djn_0> <n>
çok	çok <adj> <Djn_0> <n> <3s>
çok	çok <adj> <Djn_0> <n> <3p>
çok	çok <adv>
çok	çok <adv> <Dan_0> <n>
çok	çok <adv> <Dan_0> <n> <3s>
çok	çok <adv> <Dan_0> <n> <3p>
çok	çok <det>
olursa,	olur <n> <cpl_sa> <3p>
olursa,	olur <n> <3p> <cpl_sa>
olursa,	ol <v> <t_aor> <cpl_sa> <3s>
olursa,	ol <v> <t_aor> <cpl_sa> <3p>
olursa,	ol <v> <t_aor> <3p> <cpl_sa>
seninkinden	sen <prn> <pers> <gen> <ki> <p2s> <abl> <3s>
seninkinden	sen <prn> <pers> <gen> <ki> <p2s> <abl> <3p>
o	o <prn> <pers> <3s>
o	o <prn> <pers> <3p>
o	o <ij>
o	o <det>
kadar	<unk>
az	az <adj> <Djn_0> <n>
az	az <adj> <Djn_0> <n> <3s>
az	az <adj> <Djn_0> <n> <3p>
az	az <adv>
az	az <adv> <Dan_0> <n>
az	az <adv> <Dan_0> <n> <3s>
az	az <adv> <Dan_0> <n> <3p>
az	az <v> <t_imp> <2s>
az	az <v> <t_imp> <3p>
az	az <det>
olur."	olur <n> <3s>
olur."	olur <n> <3p>
olur."	ol <v> <t_aor> <3s>
olur."	ol <v> <t_aor> <3p>
"Ah,	ah <n> <3s>
"Ah,	ah <n> <3p>
"Ah,	ah <ij>
biliyorum!"	bil <v> <t_cont> <1s>
diye	de <v> <t_opt> <3p>
diye	diye <cnjsub>
haykırdı	haykır <v> <t_past> <3p>
Alice,	ali <n> <D_CA> <adj> <Djn_0> <n>
Alice,	ali <n> <D_CA> <adj> <Djn_0> <n> <3s>
Alice,	ali <n> <D_CA> <adj> <Djn_0> <n> <3p>
Alice,	ali <n> <D_CA> <adv>
Alice,	ali <n> <D_CA> <adv> <Dan_0> <n>
Alice,	ali <n> <D_CA> <adv> <Dan_0> <n> <3s>
Alice,	ali <n> <D_CA> <adv> <Dan_0> <n> <3p>
Alice,	ali <n> <D_CA> <n>
Alice,	ali <n> <D_CA> <n> <3s>
Alice,	ali <n> <D_CA> <n> <3p>
bu	bu <prn> <dem> <3s>
bu	bu <prn> <dem> <3p>
bu	bu <det>
son	son <adj> <Djn_0> <n>
son	son <adj> <Djn_0> <n> <3s>
son	son <adj> <Djn_0> <n> <3p>
son	son <n>
son	son <n> <3s>
son	son <n> <3p>
sözüne	söz <n> <p2s> <dat> <3s>
sözüne	söz <n> <p2s> <dat> <3p>
sözüne	söz <n> <p3s> <dat>
sözüne	söz <n> <p3s> <dat> <3s>
sözüne	söz <n> <p3s> <dat> <3p>
uymamıştı,	uy <v> <neg> <t_narr> <cpl_di> <3p>
uymamıştı,	uy <v> <neg> <t_narr> <3p> <cpl_di>
"bu	bu <prn> <dem> <3s>
"bu	bu <prn> <dem> <3p>
"bu	bu <det>
bir	bir <adj> <Djn_0> <n>
bir	bir <adj> <Djn_0> <n> <3s>
bir	bir <adj> <Djn_0> <n> <3p>
bir	bir <num>
bir	bir <num> <Dmn_0> <n>
bir	bir <num> <Dmn_0> <n> <3s>
bir	bir <num> <Dmn_0> <n> <3p>
bir	bir <det>
sebze.	sebze <n> <3s>
sebze.	sebze <n> <3p>
</S> </S>+ESTag
<S> <S>+BSTag
Öyle	öyle <adj> <Djn_0> <n>
Öyle	öyle <adj> <Djn_0> <n> <3s>
Öyle	öyle <adj> <Djn_0> <n> <3p>
Öyle	öyle <adv>
Öyle	öyle <adv> <Dan_0> <n>
Öyle	öyle <adv> <Dan_0> <n> <3s>
Öyle	öyle <adv> <Dan_0> <n> <3p>
Öyle	öyle <ij>
görünmüyor	görün <v> <neg> <t_cont> <3p>
görünmüyor	görün <v> <neg> <cv_iyor>
ama	ama <n> <3s>
ama	ama <n> <3p>
ama	ama <cnjcoo>
ama	ama <cnjadv>
öyle."	öyle <adj> <Djn_0> <n>
öyle."	öyle <adj> <Djn_0> <n> <3s>
öyle."	öyle <adj> <Djn_0> <n> <3p>
öyle."	öyle <adv>
öyle."	öyle <adv> <Dan_0> <n>
öyle."	öyle <adv> <Dan_0> <n> <3s>
öyle."	öyle <adv> <Dan_0> <n> <3p>
öyle."	öyle <ij>
"Sana	san <n> <dat> <3s>
"Sana	san <n> <dat> <3p>
"Sana	san <v> <t_opt> <3s>
"Sana	san <v> <t_opt> <3p>
"Sana	sen <prn> <pers> <dat>
"Sana	sen <prn> <pers> <dat> <3s>
"Sana	sen <prn> <pers> <dat> <3p>
tamamen	tamamen <adv> <Dan_0> <n>
tamamen	tamamen <adv> <Dan_0> <n> <3s>
tamamen	tamamen <adv> <Dan_0> <n> <3p>
katılıyorum,"	katı <n> <D_lA> <v> <t_cont> <1s>
katılıyorum,"	kat <v> <pass> <t_cont> <1s>
dedi	de <v> <t_past> <3p>
Düşes;	düşes <n> <3s>
Düşes;	düşes <n> <3p>
"ve	ve <cnjadv>
bunun	bun <n> <p2s> <3s>
bunun	bun <n> <p2s> <3p>
bunun	bun <n> <gen>
bunun	bun <n> <gen> <3s>
bunun	bun <n> <gen> <3p>
bunun	bu <prn> <dem> <p2s>
bunun	bu <prn> <dem> <p2s> <3s>
bunun	bu <prn> <dem> <p2s> <3p>
bunun	bu <prn> <dem> <gen>
bunun	bu <prn> <dem> <gen> <3s>
bunun	bu <prn> <dem> <gen> <3p>
ahlakı	ahlak <n> <p3s> <3s>
ahlakı	ahlak <n> <p3s> <3p>
ahlakı	ahlak <n> <acc>
ahlakı	ahlak <n> <acc> <3s>
ahlakı	ahlak <n> <acc> <3p>
şudur:	şu <prn> <dem> <3p> <dir>
şudur:	şu <prn> <dem> <dir> <3p>
'Göründüğün	görün <v> <vn_dik> <p2s> <3s>
'Göründüğün	görün <v> <vn_dik> <p2s> <3p>
'Göründüğün	görün <v> <vn_dik> <gen>
'Göründüğün	görün <v> <vn_dik> <gen> <3s>
'Göründüğün	görün <v> <vn_dik> <gen> <3p>
'Göründüğün	görün <v> <part_dik> <p2s>
'Göründüğün	görün <v> <part_dik> <p2s> <3s>
'Göründüğün	görün <v> <part_dik> <p2s> <3p>
'Göründüğün	görün <v> <part_dik> <gen>
'Göründüğün	görün <v> <part_dik> <gen> <3s>
'Göründüğün	görün <v> <part_dik> <gen> <3p>
gibi	gibi <cnjsub>
ol'ya	<unk>
da	<unk>
daha	daha <adv> <Dan_0> <n>
daha	daha <adv> <Dan_0> <n> <3s>
daha	daha <adv> <Dan_0> <n> <3p>
daha	daha <n>
daha	daha <n> <3s>
daha	daha <n> <3p>
basit	basit <adj> <Djn_0> <n>
basit	basit <adj> <Djn_0> <n> <3s>
basit	basit <adj> <Djn_0> <n> <3p>
bir	bir <adj> <Djn_0> <n>
bir	bir <adj> <Djn_0> <n> <3s>
bir	bir <adj> <Djn_0> <n> <3p>
bir	bir <num>
bir	bir <num> <Dmn_0> <n>
bir	bir <num> <Dmn_0> <n> <3s>
bir	bir <num> <Dmn_0> <n> <3p>
bir	bir <det>
şekilde	şekil <n> <loc> <3s>
şekilde	şekil <n> <loc> <3p>
söylemek	söyle <v> <vn_mak> <3s>
söylemek	söyle <v> <vn_mak> <3p>
söylemek	söyle <v> <vinf>
söylemek	söyle <v> <cv_mak>
istersen'Kendini	<unk>
başkalarına	başka <adj> <Djn_0> <n> <pl> <p2s> <dat> <3s>
başkalarına	başka <adj> <Djn_0> <n> <pl> <p2s> <dat> <3p>
başkalarına	başka <adj> <Djn_0> <n> <pl> <p3s> <dat>
başkalarına	başka <adj> <Djn_0> <n> <pl> <p3s> <dat> <3s>
başkalarına	başka <adj> <Djn_0> <n> <pl> <p3s> <dat> <3p>
başkalarına	başka <adj> <Djn_0> <n> <p3p> <dat>
başkalarına	başka <adj> <Djn_0> <n> <p3p> <dat> <3s>
başkalarına	başka <adj> <Djn_0> <n> <p3p> <dat> <3p>
göründüğünden	görün <v> <vn_dik> <p2s> <abl> <3s>
göründüğünden	görün <v> <vn_dik> <p2s> <abl> <3p>
göründüğünden	görün <v> <vn_dik> <p3s> <abl>
göründüğünden	görün <v> <vn_dik> <p3s> <abl> <3s>
göründüğünden	görün <v> <vn_dik> <p3s> <abl> <3p>
göründüğünden	görün <v> <part_dik> <p2s> <abl>
göründüğünden	görün <v> <part_dik> <p2s> <abl> <3s>
göründüğünden	görün <v> <part_dik> <p2s> <abl> <3p>
göründüğünden	görün <v> <part_dik> <p3s> <abl>
göründüğünden	görün <v> <part_dik> <p3s> <abl> <3s>
göründüğünden	görün <v> <part_dik> <p3s> <abl> <3p>
göründüğünden	görün <v> <cv_dik> <p3s> <abl>
başka	başka <adj> <Djn_0> <n>
başka	başka <adj> <Djn_0> <n> <3s>
başka	başka <adj> <Djn_0> <n> <3p>
başka	başka <postp>
bir	bir <adj> <Djn_0> <n>
bir	bir <adj> <Djn_0> <n> <3s>
bir	bir <adj> <Djn_0> <n> <3p>
bir	bir <num>
bir	bir <num> <Dmn_0> <n>
bir	bir <num> <Dmn_0> <n> <3s>
bir	bir <num> <Dmn_0> <n> <3p>
bir	bir <det>
şey	şey <n> <3s>
şey	şey <n> <3p>
olmadığını	ol <v> <neg> <vn_dik> <p2s> <acc> <3s>
olmadığını	ol <v> <neg> <vn_dik> <p2s> <acc> <3p>
olmadığını	ol <v> <neg> <vn_dik> <p3s> <acc>
olmadığını	ol <v> <neg> <vn_dik> <p3s> <acc> <3s>
olmadığını	ol <v> <neg> <vn_dik> <p3s> <acc> <3p>
olmadığını	ol <v> <neg> <part_dik> <p2s> <acc>
olmadığını	ol <v> <neg> <part_dik> <p2s> <acc> <3s>
olmadığını	ol <v> <neg> <part_dik> <p2s> <acc> <3p>
olmadığını	ol <v> <neg> <part_dik> <p3s> <acc>
olmadığını	ol <v> <neg> <part_dik> <p3s> <acc> <3s>
olmadığını	ol <v> <neg> <part_dik> <p3s> <acc> <3p>
olmadığını	ol <v> <neg> <cv_dik> <p3s> <acc>
asla	asla <adv> <Dan_0> <n>
asla	asla <adv> <Dan_0> <n> <3s>
asla	asla <adv> <Dan_0> <n> <3p>
asla	asıl <n> <dat>
asla	asıl <n> <dat> <3s>
asla	asıl <n> <dat> <3p>
asla	as <n> <D_lA> <v> <t_imp> <2s>
asla	as <n> <D_lA> <v> <t_imp> <3p>
asla	as <n> <ins>
asla	as <n> <ins> <3s>
asla	as <n> <ins> <3p>
hayal	hayal <n> <3s>
hayal	hayal <n> <3p>
etme."	et <v> <D_mA> <n> <3s>
etme."	et <v> <D_mA> <n> <3p>
etme."	et <v> <neg> <t_imp> <2s>
etme."	et <v> <neg> <t_imp> <3p>
etme."	et <v> <vn_ma>
etme."	et <v> <vn_ma> <3s>
etme."	et <v> <vn_ma> <3p>
etme."	et <v> <cv_ma>
"Sanırım	<unk>
bunu	bun <n> <p3s> <3s>
bunu	bun <n> <p3s> <3p>
bunu	bun <n> <acc>
bunu	bun <n> <acc> <3s>
bunu	bun <n> <acc> <3p>
bunu	bu <prn> <dem> <p3s>
bunu	bu <prn> <dem> <p3s> <3s>
bunu	bu <prn> <dem> <p3s> <3p>
bunu	bu <prn> <dem> <acc>
bunu	bu <prn> <dem> <acc> <3s>
bunu	bu <prn> <dem> <acc> <3p>
daha	daha <adv> <Dan_0> <n>
daha	daha <adv> <Dan_0> <n> <3s>
daha	daha <adv> <Dan_0> <n> <3p>
daha	daha <n>
daha	daha <n> <3s>
daha	daha <n> <3p>
iyi	iyi <adj> <Djn_0> <n>
iyi	iyi <adj> <Djn_0> <n> <3s>
iyi	iyi <adj> <Djn_0> <n> <3p>
iyi	iyi <adv>
iyi	iyi <adv> <Dan_0> <n>
iyi	iyi <adv> <Dan_0> <n> <3s>
iyi	iyi <adv> <Dan_0> <n> <3p>
anlamalıyım,"	anla <v> <D_mA> <n> <D_lI> <n> <1s>
anlamalıyım,"	anla <v> <t_obl> <1s>
anlamalıyım,"	an <n> <D_lA> <v> <t_obl> <1s>
dedi	de <v> <t_past> <3p>
Alice	ali <n> <D_CA> <adj> <Djn_0> <n>
Alice	ali <n> <D_CA> <adj> <Djn_0> <n> <3s>
Alice	ali <n> <D_CA> <adj> <Djn_0> <n> <3p>
Alice	ali <n> <D_CA> <adv>
Alice	ali <n> <D_CA> <adv> <Dan_0> <n>
Alice	ali <n> <D_CA> <adv> <Dan_0> <n> <3s>
Alice	ali <n> <D_CA> <adv> <Dan_0> <n> <3p>
Alice	ali <n> <D_CA> <n>
Alice	ali <n> <D_CA> <n> <3s>
Alice	ali <n> <D_CA> <n> <3p>
çok	çok <adj> <Djn_0> <n>
çok	çok <adj> <Djn_0> <n> <3s>
çok	çok <adj> <Djn_0> <n> <3p>
çok	çok <adv>
çok	çok <adv> <Dan_0> <n>
çok	çok <adv> <Dan_0> <n> <3s>
çok	çok <adv> <Dan_0> <n> <3p>
çok	çok <det>
kibarca,	kibar <adj> <D_CA> <adj> <Djn_0> <n>
kibarca,	kibar <adj> <D_CA> <adj> <Djn_0> <n> <3s>
kibarca,	kibar <adj> <D_CA> <adj> <Djn_0> <n> <3p>
kibarca,	kibar <adj> <Djn_0> <n> <D_CA> <adj>
kibarca,	kibar <adj> <Djn_0> <n> <D_CA> <adj> <Djn_0> <n>
kibarca,	kibar <adj> <Djn_0> <n> <D_CA> <adj> <Djn_0> <n> <3s>
kibarca,	kibar <adj> <Djn_0> <n> <D_CA> <adj> <Djn_0> <n> <3p>
kibarca,	kibar <adj> <Djn_0> <n> <D_CA> <adv>
kibarca,	kibar <adj> <Djn_0> <n> <D_CA> <adv> <Dan_0> <n>
kibarca,	kibar <adj> <Djn_0> <n> <D_CA> <adv> <Dan_0> <n> <3s>
kibarca,	kibar <adj> <Djn_0> <n> <D_CA> <adv> <Dan_0> <n> <3p>
kibarca,	kibar <adj> <Djn_0> <n> <D_CA> <n>
kibarca,	kibar <adj> <Djn_0> <n> <D_CA> <n> <3s>
kibarca,	kibar <adj> <Djn_0> <n> <D_CA> <n> <3p>
kibarca,	kibar <adj> <Djn_0> <n> <ca>
"eğer	eğer <n> <3s>
"eğer	eğer <n> <3p>
"eğer	eğer <cnjsub>
"eğer	eğ <v> <t_aor> <3s>
"eğer	eğ <v> <t_aor> <3p>
yazmış	yaz <n> <cpl_mis> <3p>
yazmış	yaz <n> <3p> <cpl_mis>
yazmış	yaz <v> <t_narr> <3s>
yazmış	yaz <v> <t_narr> <3p>
yazmış	yaz <v> <cv_mis>
olsaydım:	<unk>
ama	ama <n> <3s>
ama	ama <n> <3p>
ama	ama <cnjcoo>
ama	ama <cnjadv>
senin	sen <prn> <pers> <p2s> <3s>
senin	sen <prn> <pers> <p2s> <3p>
senin	sen <prn> <pers> <gen>
senin	sen <prn> <pers> <gen> <3s>
senin	sen <prn> <pers> <gen> <3p>
söylediğin	söyle <v> <vn_dik> <p2s> <3s>
söylediğin	söyle <v> <vn_dik> <p2s> <3p>
söylediğin	söyle <v> <vn_dik> <gen>
söylediğin	söyle <v> <vn_dik> <gen> <3s>
söylediğin	söyle <v> <vn_dik> <gen> <3p>
söylediğin	söyle <v> <part_dik> <p2s>
söylediğin	söyle <v> <part_dik> <p2s> <3s>
söylediğin	söyle <v> <part_dik> <p2s> <3p>
söylediğin	söyle <v> <part_dik> <gen>
söylediğin	söyle <v> <part_dik> <gen> <3s>
söylediğin	söyle <v> <part_dik> <gen> <3p>
gibi	gibi <cnjsub>
tam	tam <adj> <Djn_0> <n>
tam	tam <adj> <Djn_0> <n> <3s>
tam	tam <adj> <Djn_0> <n> <3p>
olarak	ol <v> <cv_erek>
takip	takip <n> <3s>
takip	takip <n> <3p>
edemiyorum."	<unk>
Düşes	düşes <n> <3s>
Düşes	düşes <n> <3p>
memnun	memnun <n> <3s>
memnun	memnun <n> <3p>
bir	bir <adj> <Djn_0> <n>
bir	bir <adj> <Djn_0> <n> <3s>
bir	bir <adj> <Djn_0> <n> <3p>
bir	bir <num>
bir	bir <num> <Dmn_0> <n>
bir	bir <num> <Dmn_0> <n> <3s>
bir	bir <num> <Dmn_0> <n> <3p>
bir	bir <det>
tonla,	ton <n> <D_lA> <v> <t_imp> <3p>
tonla,	ton <n> <ins>
tonla,	ton <n> <ins> <3s>
tonla,	ton <n> <ins> <3p>
"Seçirsem	<unk>
söyleyebileceğim	söyle <v> <abil> <vn_acak> <1s>
söyleyebileceğim	söyle <v> <abil> <vn_acak> <p1s>
söyleyebileceğim	söyle <v> <abil> <vn_acak> <p1s> <3s>
söyleyebileceğim	söyle <v> <abil> <vn_acak> <p1s> <3p>
söyleyebileceğim	söyle <v> <abil> <part_acak> <1s>
söyleyebileceğim	söyle <v> <abil> <part_acak> <p1s>
söyleyebileceğim	söyle <v> <abil> <part_acak> <p1s> <3s>
söyleyebileceğim	söyle <v> <abil> <part_acak> <p1s> <3p>
hiçbir	hiçbir <adj> <Djn_0> <n>
hiçbir	hiçbir <adj> <Djn_0> <n> <3s>
hiçbir	hiçbir <adj> <Djn_0> <n> <3p>
hiçbir	hiçbir <det>
şey	şey <n> <3s>
şey	şey <n> <3p>
yok,"	yok <adj> <Djn_0> <n>
yok,"	yok <adj> <Djn_0> <n> <3s>
yok,"	yok <adj> <Djn_0> <n> <3p>
yok,"	yok <adv>
yok,"	yok <adv> <Dan_0> <n>
yok,"	yok <adv> <Dan_0> <n> <3s>
yok,"	yok <adv> <Dan_0> <n> <3p>
yok,"	yok <cnjadv>
yok,"	yok <nexist> <3s>
yok,"	yok <nexist> <3p>
diye	de <v> <t_opt> <3p>
diye	diye <cnjsub>
yanıtladı	yanıtla <v> <t_past> <3p>
yanıtladı	yanıt <n> <D_lA> <v> <t_past> <3s>
yanıtladı	yanıt <n> <D_lA> <v> <t_past> <3p>
Düşes.	düşes <n> <3s>
Düşes.	düşes <n> <3p>
</S> </S>+ESTag
<S> <S>+BSTag
"Dua	dua <n> <3s>
"Dua	dua <n> <3p>
et,	et <n> <3s>
et,	et <n> <3p>
et,	et <v> <t_imp> <2s>
et,	et <v> <t_imp> <3p>
daha	daha <adv> <Dan_0> <n>
daha	daha <adv> <Dan_0> <n> <3s>
daha	daha <adv> <Dan_0> <n> <3p>
daha	daha <n>
daha	daha <n> <3s>
daha	daha <n> <3p>
fazla	fazla <adj> <Djn_0> <n>
fazla	fazla <adj> <Djn_0> <n> <3s>
fazla	fazla <adj> <Djn_0> <n> <3p>
fazla	fazla <adv>
fazla	fazla <adv> <Dan_0> <n>
fazla	fazla <adv> <Dan_0> <n> <3s>
fazla	fazla <adv> <Dan_0> <n> <3p>
fazla	fazla <det>
fazla	faz <n> <D_lA> <v> <t_imp> <2s>
fazla	faz <n> <D_lA> <v> <t_imp> <3p>
fazla	faz <n> <ins>
fazla	faz <n> <ins> <3s>
fazla	faz <n> <ins> <3p>
söyleme	söylem <n> <dat> <3s>
söyleme	söylem <n> <dat> <3p>
söyleme	söyle <v> <D_mA> <n>
söyleme	söyle <v> <D_mA> <n> <3s>
söyleme	söyle <v> <D_mA> <n> <3p>
söyleme	söyle <v> <neg> <t_imp> <2s>
söyleme	söyle <v> <neg> <t_imp> <3p>
söyleme	söyle <v> <vn_ma>
söyleme	söyle <v> <vn_ma> <3s>
söyleme	söyle <v> <vn_ma> <3p>
söyleme	söyle <v> <cv_ma>
zahmetine	zahmet <n> <p2s> <dat> <3s>
zahmetine	zahmet <n> <p2s> <dat> <3p>
